Czas [ms];Ciś. pow. przed turb.[Pa];Czas [ms];Ciś. pow. za turb.[Pa];Czas [ms];Ciśnienie atmosferyczne[hPa];Czas [ms];Ciśnienie oleju[bar];Czas [ms];Ciśnienie spalin[Pa];Czas [ms];Dopeł. zb. 1/3[-];Czas [ms];Dopeł. zb. 2/3[-];Czas [ms];Dopeł. zb. 3/3[-];Czas [ms];Dopełnianie[-];Czas [ms];Duży obieg[-];Czas [ms];ECT - wejście do sil.[°C];Czas [ms];ECT - wyjście z sil.[°C];Czas [ms];Główny obieg - przepływ[m³/h];Czas [ms];Główny obieg - temp.[°C];Czas [ms];GPReg_Setpoint0[°C];Czas [ms];GPReg_Setpoint1[°C];Czas [ms];GPReg_Setpoint2[°C];Czas [ms];Hamulec, lewa komora, temp.[°C];Czas [ms];Hamulec, prawa komora, temp.[°C];Czas [ms];Hamulec, przepływ wody[m³/h];Czas [ms];Ilość paliwa w zbiorniku[g];Czas [ms];Kond. - przepływ wody[l/min];Czas [ms];Kontrolka zb. 1/3 [-];Czas [ms];Kontrolka zb. 2/3 [-];Czas [ms];Kontrolka zb. 3/3 [-];Czas [ms];MAF[kg/h];Czas [ms];Moc[kW];Czas [ms];Moment obrotowy[Nm];Czas [ms];Moment Tryb3[Nm];Czas [ms];Obroty[obr/min];Czas [ms];Poz. paliwa zb. 1/3[mm];Czas [ms];Poz. paliwa zb. 2/3[mm];Czas [ms];Poz. paliwa zb. 3/3[mm];Czas [ms];Przekaź. pompy paliwa[-];Czas [ms];Przekaźnik zapłonu[-];Czas [ms];Przepustnica[%];Czas [ms];Przyklad[bar];Czas [ms];Rozrusznik[-];Czas [ms];RPM Tryb3[obr/min];Czas [ms];Starter[-];Czas [ms];Stycz. chłodni went.[-];Czas [ms];Temp. oleju przed wym.[°C];Czas [ms];Temp. oleju w misce[°C];Czas [ms];Temp. oleju za wym.[°C];Czas [ms];Temp. otoczenia[°C];Czas [ms];Temp. pal. na wejściu sil.[°C];Czas [ms];Temp. pal. na wyjściu sil.[°C];Czas [ms];Temp. paliwa w zb. 1/3[°C];Czas [ms];Temp. paliwa w zb. 2/3[°C];Czas [ms];Temp. paliwa w zb. 3/3[°C];Czas [ms];Temp. powietrza przed turb.[°C];Czas [ms];Temp. powietrza za turb.[°C];Czas [ms];Temp. spalin 1/6[°C];Czas [ms];Temp. spalin 2/6[°C];Czas [ms];Temp. spalin 3/6[°C];Czas [ms];Temp. spalin 4/6[°C];Czas [ms];Temp. spalin za turbiną 1/2[°C];Czas [ms];Temp. spalin za turbiną 2/2[°C];Czas [ms];Temp.pal.na wyjściu[°C];Czas [ms];Temp.paliwa żądana[°C];Czas [ms];Wilgotność względna[%];Czas [ms];Wyłącznik bezpieczeństwa[-];Czas [ms];Zapłon[-];Czas [ms];Zaw. zb. paliwa 1/3[-];Czas [ms];Zaw. zb. paliwa 2/3[-];Czas [ms];Zaw. zb. paliwa 3/3[-];Czas [ms];Zawór reg. chł. cieczy[-];Czas [ms];Zużycie paliwa bieżące[g/s];Czas [ms];Zużycie paliwa średnie[g/s];
25615;62342;25614;2613;25578;1002;25614;5.964;25616;65;127237;0;127237;0;127237;0;127334;0;63222;1;25464;28.3;25464;70.5;25478;128.74;25579;26.7;38174;60.000;38174;25.000;38174;34.000;25540;24;25541;24;25490;11.6;31960;408.262;25526;0.00;127236;0;127236;0;127236;0;25615;103.2;25456;0.6;2547;0.1;31314;20.2;2547;799;25615;24;25615;0;25616;3;127320;0;127236;1;31899;3.8;25528;0;127236;0;31314;800;127404;0;63222;0;25464;26.8;25629;23;25465;27.4;25579;23.4;25579;29.4;25579;45.8;25476;23.6;25476;25.9;25476;25.6;25465;26.3;25629;29;25514;101;25514;105;25514;100;25515;105;25629;106;25629;104;25626;23.0;25576;21.4;25579;23;127404;0;127404;1;127236;0;127236;0;127236;0;63222;1;25576;0.24;25576;0.2219;
25815;62590;25815;2585;25779;1002;25814;5.964;25816;84;128236;0;128236;0;128236;0;128335;0;64111;1;25664;28.4;25664;70.5;25679;129.18;25779;26.7;38475;60.000;38475;25.000;38475;34.000;25740;24;25741;24;25690;11.6;32210;408.252;25726;0.00;128236;0;128236;0;128236;0;25815;103.0;25656;0.6;2567;0.1;31565;20.2;2567;799;25815;24;25816;0;25816;3;128322;0;128236;1;32150;3.8;25729;0;128236;0;31565;800;128406;0;64111;0;25665;26.8;25830;22;25665;27.4;25780;23.4;25779;29.4;25780;45.8;25676;23.6;25676;25.9;25676;25.6;25665;26.3;25829;29;25714;100;25715;104;25715;99;25715;104;25829;105;25829;105;25827;23.0;25776;21.4;25779;23;128406;0;128406;1;128236;0;128236;0;128236;0;64111;1;25777;0.24;25776;0.2228;
26015;62828;26015;2604;25979;1001;26015;5.964;26016;19;129238;0;129238;0;129238;0;129337;0;64223;1;25865;28.4;25864;70.5;25879;126.34;25980;26.7;38775;60.000;38775;25.000;38775;34.000;25941;24;25941;24;25891;11.6;32461;408.273;25926;0.00;129238;0;129238;0;129238;0;26015;102.4;25857;0.6;2587;0.1;31815;20.2;2587;800;26016;24;26016;0;26016;3;129323;0;129238;1;32400;3.8;25929;0;129238;0;31815;800;129407;0;64223;0;25865;26.8;26031;22;25865;27.4;25979;23.4;25980;29.4;25980;45.8;25876;23.6;25876;25.9;25877;25.6;25865;26.3;26031;30;25915;100;25915;104;25915;99;25915;104;26030;105;26030;104;26027;23.0;25976;21.4;25979;23;129407;0;129407;1;129238;0;129238;0;129238;0;64223;1;25977;0.24;25977;0.2226;
26216;63296;26215;2613;26179;1002;26215;5.964;26217;47;130241;0;130241;0;130241;0;130339;0;65113;1;26066;28.4;26065;70.5;26080;130.12;26180;26.7;39076;60.000;39076;25.000;39076;34.000;26141;24;26142;24;26091;11.6;32711;408.148;26127;0.00;130241;0;130241;0;130241;0;26216;104.4;26057;0.6;2607;0.1;32065;20.2;2607;800;26216;24;26216;1;26216;3;130325;0;130241;1;32651;3.8;26129;0;130241;0;32065;800;130409;0;65113;0;26065;26.8;26230;22;26065;27.4;26180;23.4;26180;29.5;26180;45.8;26076;23.6;26077;25.9;26077;25.6;26065;26.3;26230;30;26115;100;26115;104;26115;99;26116;104;26229;105;26230;104;26227;23.0;26177;21.4;26179;23;130409;0;130409;1;130241;0;130241;0;130241;0;65113;1;26177;0.24;26177;0.2229;
26416;63370;26416;2539;26380;1001;26415;5.964;26417;112;131241;0;131241;0;131241;0;131341;0;65226;1;26265;28.4;26265;70.5;26279;130.00;26380;26.7;39376;60.000;39376;25.000;39376;34.000;26341;24;26342;24;26291;11.6;32961;407.921;26327;0.00;131241;0;131241;0;131241;0;26416;105.1;26257;0.6;2627;0.1;32316;20.2;2627;800;26416;24;26417;0;26417;3;131327;0;131241;1;32901;3.8;26330;0;131241;0;32316;800;131411;0;65226;0;26266;26.8;26430;22;26266;27.4;26381;23.4;26380;29.5;26380;45.8;26277;23.7;26277;25.9;26277;25.6;26266;26.3;26430;29;26315;100;26315;104;26316;99;26316;104;26430;106;26430;104;26427;23.0;26377;21.4;26381;23;131411;0;131411;1;131241;0;131241;0;131241;0;65226;1;26377;0.24;26377;0.2238;
26617;63296;26617;2613;26580;1002;26617;5.964;26618;93;132243;0;132243;0;132243;0;132342;0;66114;1;26466;28.4;26465;70.5;26480;130.71;26581;26.7;39676;60.000;39676;25.000;39676;34.000;26542;24;26542;24;26491;11.6;33212;407.934;26527;0.00;132242;0;132242;0;132242;0;26617;104.5;26458;0.6;2647;0.2;32566;20.2;2647;800;26618;24;26618;1;26618;4;132328;0;132242;1;33152;3.8;26530;0;132242;0;32566;800;132412;0;66114;0;26466;26.8;26631;22;26466;27.4;26580;23.4;26581;29.5;26581;45.8;26477;23.7;26477;25.9;26478;25.6;26466;26.3;26631;29;26516;100;26516;104;26516;99;26516;104;26630;106;26630;104;26628;23.0;26577;21.4;26580;23;132412;0;132412;1;132242;0;132242;0;132242;0;66114;1;26578;0.30;26577;0.2240;
26816;63296;26816;2613;26780;1002;26816;5.964;26818;93;133244;0;133244;0;133244;0;133344;0;66226;1;26667;28.4;26667;70.5;26680;130.15;26781;26.7;39977;60.000;39977;25.000;39977;34.000;26742;24;26742;24;26692;11.6;33462;407.952;26728;0.00;133244;0;133244;0;133244;0;26817;104.5;26658;0.7;2667;0.2;32816;20.2;2667;800;26817;24;26817;1;26817;4;133330;0;133244;1;33402;3.8;26730;0;133244;0;32816;800;133414;0;66226;0;26667;26.8;26831;22;26668;27.4;26781;23.4;26781;29.5;26781;45.8;26677;23.7;26678;25.9;26678;25.6;26667;26.3;26831;29;26716;100;26716;104;26716;99;26717;104;26830;106;26831;104;26828;23.0;26778;21.4;26780;23;133414;0;133414;1;133244;0;133244;0;133244;0;66226;1;26778;0.30;26778;0.2229;
27017;63186;27017;2576;26980;1002;27016;5.964;27018;65;134246;0;134246;0;134246;0;134345;0;67116;1;26866;28.4;26866;70.5;26880;125.50;26981;26.7;40277;60.000;40277;25.000;40277;34.000;26942;24;26943;24;26892;11.6;33712;407.918;26928;0.00;134246;0;134246;0;134246;0;27017;104.2;26858;0.7;2687;0.2;33067;20.2;2687;800;27017;24;27017;0;27018;3;134331;0;134246;1;33652;3.8;26931;0;134246;0;33067;800;134417;0;67116;0;26866;26.8;27031;22;26867;27.4;26981;23.4;26982;29.5;26981;45.8;26878;23.7;26878;25.9;26878;25.6;26867;26.3;27031;29;26916;100;26916;104;26917;99;26917;104;27031;106;27031;105;27028;23.0;26978;21.4;26981;23;134417;0;134417;1;134246;0;134246;0;134246;0;67116;1;26978;0.30;26979;0.2201;
27217;63058;27217;2539;27181;1002;27217;5.963;27218;65;135247;0;135247;0;135247;0;135347;0;67228;1;27067;28.3;27066;70.5;27081;127.96;27182;26.7;40578;60.000;40578;25.000;40578;34.000;27142;24;27143;24;27092;11.6;33963;407.795;27128;0.00;135247;0;135247;0;135247;0;27217;103.3;27059;0.7;2707;0.2;33317;20.2;2707;800;27218;24;27218;1;27218;4;135333;0;135247;1;33903;3.8;27131;0;135247;0;33317;800;135419;0;67228;0;27067;26.8;27231;21;27067;27.4;27181;23.4;27182;29.5;27181;45.8;27078;23.7;27078;25.9;27078;25.6;27067;26.3;27232;30;27116;100;27117;104;27117;99;27117;104;27231;106;27231;105;27229;23.1;27178;21.4;27181;23;135419;0;135419;1;135247;0;135247;0;135247;0;67228;1;27179;0.30;27178;0.2187;
27417;62957;27417;2549;27381;1001;27417;5.964;27419;75;136249;0;136249;0;136249;0;136349;0;68117;1;27267;28.3;27267;70.5;27281;134.35;27382;26.7;40878;60.000;40878;25.000;40878;34.000;27343;24;27343;24;27293;11.6;34213;407.868;27329;0.00;136248;0;136248;0;136248;0;27418;101.9;27259;0.7;2727;0.2;33568;20.2;2727;800;27418;24;27418;0;27418;3;136334;0;136248;1;34153;3.8;27331;0;136248;0;33568;800;136420;0;68117;0;27267;26.8;27432;21;27268;27.4;27382;23.4;27382;29.5;27382;45.8;27278;23.7;27279;25.9;27279;25.6;27267;26.2;27432;30;27317;100;27317;104;27317;99;27317;104;27431;106;27432;105;27430;23.0;27379;21.4;27381;23;136420;0;136420;1;136248;0;136248;0;136248;0;68117;1;27380;0.30;27379;0.2216;
27618;62700;27617;2567;27581;1001;27617;5.964;27619;56;137251;0;137251;0;137251;0;137350;0;68230;1;27467;28.3;27467;70.5;27481;128.08;27582;26.7;41178;60.000;41178;25.000;41178;34.000;27543;24;27543;24;27493;11.6;34464;407.820;27529;0.00;137250;0;137250;0;137250;0;27618;104.9;27459;0.7;2747;0.2;33818;20.2;2747;800;27618;24;27618;0;27619;3;137336;0;137250;1;34403;3.8;27532;0;137250;0;33818;800;137422;0;68230;0;27467;26.8;27632;22;27468;27.4;27582;23.4;27582;29.5;27583;45.8;27479;23.7;27479;25.9;27479;25.6;27468;26.2;27632;29;27517;100;27517;104;27518;99;27518;104;27632;106;27632;105;27629;23.0;27579;21.4;27582;23;137422;0;137422;1;137250;0;137250;0;137250;0;68230;1;27579;0.17;27579;0.2234;
27818;62452;27818;2549;27782;1002;27818;5.964;27819;28;138252;0;138252;0;138252;0;138352;0;69119;1;27667;28.3;27667;70.5;27682;130.70;27783;26.7;41479;60.000;41479;25.000;41479;34.000;27743;24;27744;24;27693;11.6;34714;407.673;27729;0.00;138252;0;138252;0;138252;0;27818;104.1;27659;0.7;2767;0.2;34068;20.2;2767;800;27818;24;27819;0;27819;3;138338;0;138252;1;34654;3.8;27732;0;138252;0;34068;800;138424;0;69119;0;27668;26.8;27833;21;27668;27.4;27782;23.4;27783;29.5;27782;45.8;27679;23.7;27679;25.9;27679;25.5;27668;26.2;27832;30;27717;100;27718;104;27718;99;27718;104;27832;106;27832;105;27830;23.0;27779;21.4;27782;23;138424;0;138424;1;138252;0;138252;0;138252;0;69119;1;27779;0.17;27779;0.2229;
28018;62388;28018;2558;27982;1002;28018;5.964;28019;28;139254;0;139254;0;139254;0;139353;0;69231;1;27868;28.3;27868;70.5;27882;133.87;27983;26.7;41779;60.000;41779;25.000;41779;34.000;27944;24;27944;24;27893;11.6;34964;407.626;27930;0.00;139253;0;139253;0;139253;0;28019;103.5;27859;0.7;2787;0.2;34319;20.2;2787;800;28019;24;28019;0;28019;3;139339;0;139253;1;34904;3.8;27932;0;139253;0;34319;800;139425;0;69231;0;27868;26.8;28033;22;27868;27.4;27982;23.4;27983;29.5;27983;45.8;27879;23.7;27880;25.9;27880;25.5;27868;26.2;28033;30;27919;100;27919;104;27919;99;27919;104;28032;106;28032;105;28030;23.0;27979;21.4;27982;23;139425;0;139425;1;139253;0;139253;0;139253;0;69231;1;27980;0.17;27980;0.2223;
28219;62168;28218;2512;28182;1002;28218;5.963;28220;47;140255;0;140255;0;140255;0;140356;0;70120;1;28068;28.3;28068;70.4;28083;125.01;28183;26.7;42080;60.000;42080;25.000;42080;34.000;28144;24;28145;24;28094;11.6;35215;407.631;28130;0.00;140256;0;140256;0;140256;0;28219;102.5;28060;0.7;2807;0.2;34569;20.2;2807;800;28219;24;28219;0;28220;3;140340;0;140256;1;35155;3.8;28132;0;140256;0;34569;800;140427;0;70120;0;28068;26.8;28233;22;28069;27.4;28184;23.4;28183;29.5;28183;45.8;28080;23.7;28080;25.9;28080;25.5;28069;26.2;28233;30;28118;100;28118;104;28118;99;28119;104;28233;106;28233;104;28230;23.0;28180;21.4;28183;23;140427;0;140427;1;140256;0;140256;0;140256;0;70120;1;28180;0.17;28180;0.2229;
28419;61902;28419;2503;28384;1002;28418;5.963;28420;37;141257;0;141257;0;141257;0;141359;0;70233;1;28268;28.3;28268;70.4;28282;135.29;28385;26.7;42380;60.000;42380;25.000;42380;34.000;28344;24;28345;24;28294;11.5;35465;407.462;28330;0.00;141256;0;141256;0;141256;0;28419;102.3;28260;0.8;2827;0.1;34819;20.2;2827;800;28419;24;28420;0;28420;3;141342;0;141256;1;35405;3.8;28333;0;141256;0;34819;800;141429;0;70233;0;28269;26.8;28434;22;28269;27.4;28384;23.4;28385;29.5;28385;45.8;28280;23.7;28280;25.9;28280;25.5;28269;26.2;28434;30;28318;100;28319;105;28319;100;28319;104;28434;105;28434;105;28431;23.0;28380;21.4;28384;23;141429;0;141429;1;141256;0;141256;0;141256;0;70233;1;28380;0.17;28380;0.2234;
28619;61590;28619;2549;28583;1002;28619;5.964;28620;84;142258;0;142258;0;142258;0;142360;0;71121;1;28469;28.3;28468;70.4;28483;128.22;28584;26.7;42681;60.000;42681;25.000;42681;34.000;28544;24;28545;24;28494;11.5;35716;407.262;28530;0.00;142258;0;142258;0;142258;0;28619;104.1;28460;0.8;2847;0.1;35070;20.2;2847;800;28620;24;28620;0;28620;3;142344;0;142258;1;35655;3.8;28533;0;142258;0;35070;800;142431;0;71121;0;28469;26.8;28634;22;28469;27.4;28583;23.4;28584;29.5;28584;45.8;28480;23.6;28480;25.8;28481;25.5;28469;26.2;28634;30;28519;100;28519;105;28519;100;28519;104;28633;105;28633;105;28631;23.1;28580;21.4;28583;23;142431;0;142431;1;142258;0;142258;0;142258;0;71121;1;28582;0.29;28581;0.2232;
28822;61480;28822;2594;28783;1002;28820;5.964;28821;84;143260;0;143260;0;143260;0;143362;0;71234;1;28669;28.3;28669;70.4;28683;127.94;28783;26.7;42981;60.000;42981;25.000;42981;34.000;28745;24;28745;24;28695;11.5;35966;407.295;28731;0.00;143260;0;143260;0;143260;0;28820;104.6;28661;0.8;2867;0.1;35320;20.2;2867;800;28820;24;28821;0;28821;3;143345;0;143260;1;35905;3.8;28733;0;143260;0;35320;800;143432;0;71234;0;28669;26.8;28834;22;28669;27.4;28784;23.4;28784;29.5;28784;45.8;28680;23.6;28681;25.8;28681;25.5;28670;26.3;28834;30;28719;100;28719;105;28719;100;28720;104;28833;105;28834;104;28832;23.1;28781;21.4;28784;23;143432;0;143432;1;143260;0;143260;0;143260;0;71234;1;28781;0.29;28781;0.2238;
29021;61498;29020;2649;28984;1001;29019;5.964;29020;65;144261;0;144261;0;144261;0;144364;0;72123;1;28869;28.3;28869;70.4;28883;135.19;28985;26.7;43281;60.000;43281;25.000;43281;34.000;28945;24;28945;24;28895;11.5;36216;407.365;28931;0.00;144261;0;144261;0;144261;0;29021;104.6;28861;0.9;2887;0.1;35570;20.2;2887;800;29021;24;29020;0;29020;3;144347;0;144261;1;36156;3.8;28934;0;144261;0;35570;800;144434;0;72123;0;28870;26.8;29035;22;28870;27.4;28984;23.4;28984;29.5;28984;45.8;28881;23.6;28881;25.8;28881;25.5;28870;26.3;29035;30;28919;100;28919;105;28920;100;28920;104;29034;105;29034;104;29031;23.1;28981;21.4;28984;23;144434;0;144434;1;144261;0;144261;0;144261;0;72123;1;28981;0.29;28981;0.2231;
29220;61663;29220;2686;29184;1002;29220;5.964;29221;75;145263;0;145263;0;145263;0;145361;0;72236;1;29070;28.3;29069;70.4;29084;125.92;29185;26.6;43582;60.000;43582;25.000;43582;34.000;29145;24;29146;24;29095;11.5;36467;407.260;29131;0.00;145262;0;145262;0;145262;0;29220;103.6;29061;0.9;2907;0.1;35821;20.2;2907;801;29221;24;29221;0;29221;3;145348;0;145262;1;36406;3.8;29134;0;145262;0;35821;800;145436;0;72236;0;29070;26.8;29235;22;29070;27.4;29184;23.4;29185;29.5;29185;45.8;29081;23.6;29081;25.8;29082;25.5;29070;26.3;29235;30;29120;101;29120;105;29120;100;29120;104;29234;105;29234;104;29232;23.0;29181;21.4;29184;23;145436;0;145436;1;145262;0;145262;0;145262;0;72236;1;29182;0.29;29181;0.2237;
29422;61883;29422;2631;29384;1002;29420;5.964;29422;75;146264;0;146264;0;146264;0;146363;0;73124;1;29270;28.3;29270;70.4;29284;136.33;29385;26.6;43882;60.000;43882;25.000;43882;34.000;29346;24;29346;24;29295;11.5;36717;406.990;29332;0.00;146264;0;146264;0;146264;0;29421;103.1;29261;1.0;2928;0.1;36071;20.2;2928;801;29421;24;29421;0;29421;3;146351;0;146264;1;36657;3.8;29334;0;146264;0;36071;800;146437;0;73124;0;29270;26.8;29435;22;29270;27.4;29385;23.4;29384;29.5;29385;45.8;29281;23.6;29282;25.8;29282;25.5;29271;26.3;29435;29;29320;101;29320;105;29320;100;29321;104;29434;106;29435;105;29432;23.0;29382;21.4;29385;23;146437;0;146437;1;146264;0;146264;0;146264;0;73124;1;29382;0.29;29382;0.2235;
29621;61883;29621;2631;29584;1002;29620;5.964;29621;75;147266;0;147266;0;147266;0;147367;0;73237;1;29470;28.3;29470;70.4;29484;131.18;29586;26.6;44183;60.000;44183;25.000;44183;34.000;29546;24;29546;24;29496;11.5;36968;406.934;29532;0.00;147265;0;147265;0;147265;0;29622;103.1;29462;1.0;2948;0.1;36321;20.2;2948;801;29622;24;29621;0;29621;3;147352;0;147265;1;36907;3.8;29535;0;147265;0;36321;800;147439;0;73237;0;29470;26.8;29635;22;29471;27.4;29585;23.4;29585;29.5;29585;45.8;29482;23.6;29482;25.8;29482;25.5;29471;26.3;29635;29;29520;101;29520;105;29521;100;29521;104;29635;104;29635;105;29632;23.0;29582;21.4;29585;23;147439;0;147439;1;147265;0;147265;0;147265;0;73237;1;29582;0.19;29583;0.2209;
29821;62039;29821;2622;29785;1002;29821;5.964;29821;65;148267;0;148267;0;148267;0;148369;0;74126;1;29671;28.3;29670;70.4;29685;128.84;29786;26.6;44483;60.000;44483;25.000;44483;34.000;29746;24;29747;24;29696;11.5;37218;407.028;29733;0.00;148267;0;148267;0;148267;0;29822;103.1;29662;1.0;2968;0.1;36572;20.2;2968;801;29822;24;29822;0;29822;3;148353;0;148267;1;37157;3.7;29735;0;148267;0;36572;800;148441;0;74126;0;29671;26.8;29836;21;29671;27.4;29785;23.4;29786;29.5;29785;45.8;29683;23.6;29683;25.8;29683;25.5;29671;26.3;29835;29;29720;101;29721;105;29721;100;29721;104;29835;105;29835;105;29833;23.1;29782;21.4;29785;23;148441;0;148441;1;148267;0;148267;0;148267;0;74126;1;29783;0.19;29782;0.2196;
30021;61938;30021;2649;29985;1002;30021;5.964;30023;75;149269;0;149269;0;149269;0;149371;0;74239;1;29871;28.3;29871;70.4;29886;132.19;29986;26.6;44784;60.000;44784;25.000;44784;34.000;29946;24;29947;24;29896;11.4;37468;406.907;29933;0.00;149268;0;149268;0;149268;0;30022;104.9;29862;1.1;2988;0.1;36715;25.2;2988;801;30022;24;30022;0;30022;3;149354;0;149268;1;37408;3.7;29936;0;149268;0;36715;800;149443;0;74239;0;29871;26.8;30036;21;29871;27.4;29986;23.4;29986;29.5;29986;45.8;29883;23.6;29883;25.8;29883;25.5;29872;26.3;30036;29;29921;102;29921;106;29921;101;29921;105;30035;105;30036;105;30033;23.0;29983;21.4;29985;23;149442;0;149443;1;149268;0;149268;0;149268;0;74239;1;29983;0.19;29983;0.2204;
30222;61975;30222;2576;30185;1001;30221;5.964;30222;47;150270;0;150270;0;150270;0;150373;0;75127;1;30071;28.3;30071;70.4;30086;126.74;30187;26.6;45084;60.000;45084;25.000;45084;34.000;30147;24;30147;24;30097;11.4;37719;406.788;30133;0.00;150270;0;150270;0;150270;0;30223;105.0;30063;1.1;3008;0.1;36781;30.2;3008;801;30223;24;30221;0;30222;3;150356;0;150270;1;37658;3.7;30135;0;150270;0;36781;800;150444;0;75127;0;30071;26.8;30236;22;30072;27.4;30186;23.4;30186;29.5;30186;45.8;30083;23.6;30083;25.8;30083;25.5;30072;26.3;30236;30;30121;102;30121;107;30122;101;30122;105;30236;105;30236;105;30233;23.0;30183;21.4;30186;23;150444;0;150444;1;150270;0;150270;0;150270;0;75127;1;30184;0.19;30183;0.2199;
30422;62003;30422;2585;30386;1002;30422;5.964;30422;28;151272;0;151272;0;151272;0;151374;0;75240;1;30272;28.3;30272;70.4;30286;130.21;30387;26.6;45384;60.000;45384;25.000;45384;34.000;30347;24;30347;24;30297;11.4;37969;406.862;30334;0.00;151272;0;151272;0;151272;0;30422;104.5;30263;1.2;3028;0.1;36822;30.2;3028;801;30423;24;30423;0;30423;3;151357;0;151272;1;37908;3.8;30336;0;151272;0;36822;800;151446;0;75240;0;30273;26.8;30437;22;30273;27.4;30386;23.4;30387;29.5;30386;45.8;30283;23.6;30283;25.8;30284;25.5;30273;26.3;30436;30;30322;101;30323;106;30323;100;30323;104;30436;105;30436;105;30434;23.0;30384;21.4;30386;23;151446;0;151446;1;151272;0;151272;0;151272;0;75240;1;30385;0.19;30384;0.2190;
30622;61993;30622;2567;30586;1002;30622;5.964;30623;37;152274;0;152274;0;152274;0;152376;0;76129;1;30472;28.3;30472;70.4;30486;134.14;30586;26.6;45685;60.000;45685;25.000;45685;34.000;30547;24;30548;24;30497;11.4;38220;406.879;30534;0.00;152274;0;152274;0;152274;0;30623;103.1;30463;1.2;3048;0.1;37073;30.2;3048;801;30623;24;30623;0;30623;3;152359;0;152274;1;38159;3.8;30536;0;152274;0;37073;800;152448;0;76129;0;30472;26.9;30637;22;30472;27.4;30587;23.4;30587;29.5;30587;45.8;30483;23.6;30484;25.8;30484;25.5;30472;26.3;30637;30;30522;101;30522;106;30522;100;30522;104;30636;105;30636;105;30634;23.0;30583;21.4;30587;23;152448;0;152448;1;152274;0;152274;0;152274;0;76129;1;30584;0.14;30584;0.2172;
30823;61938;30822;2549;30786;1002;30822;5.964;30824;65;153275;0;153275;0;153275;0;153377;0;76242;1;30672;28.3;30672;70.4;30686;128.12;30787;26.6;45985;60.000;45985;25.000;45985;34.000;30748;24;30748;24;30697;11.4;38470;406.646;30734;0.00;153275;0;153275;0;153275;0;30823;102.2;30664;1.2;3068;0.1;37323;30.2;3068;801;30823;24;30823;0;30824;3;153360;0;153275;1;38409;3.8;30736;0;153275;0;37323;800;153449;0;76242;0;30672;26.8;30837;22;30673;27.4;30787;23.4;30787;29.5;30787;45.8;30684;23.6;30684;25.8;30684;25.5;30673;26.3;30837;30;30722;101;30722;105;30722;100;30723;104;30837;106;30837;105;30834;23.1;30784;21.4;30787;23;153449;0;153449;1;153275;0;153275;0;153275;0;76242;1;30784;0.14;30784;0.2160;
31023;62030;31023;2567;30987;1002;31022;5.964;31024;75;154276;0;154276;0;154276;0;154379;0;77130;1;30873;28.4;30872;70.5;30887;130.06;30988;26.6;46286;60.000;46286;25.000;46286;34.000;30948;24;30948;24;30898;11.5;38720;406.552;30934;0.00;154276;0;154276;0;154276;0;31023;104.8;30864;1.3;3088;0.1;37573;30.2;3088;801;31023;24;31024;0;31024;3;154362;0;154276;1;38660;3.8;30937;0;154276;0;37573;800;154451;0;77130;0;30873;26.9;31038;23;30872;27.4;30987;23.4;30988;29.5;30987;45.8;30884;23.6;30885;25.8;30884;25.5;30873;26.3;31037;30;30922;101;30923;105;30923;100;30923;104;31037;106;31037;105;31035;23.0;30984;21.4;30987;23;154451;0;154451;1;154276;0;154276;0;154276;0;77130;1;30985;0.14;30984;0.2181;
31223;62030;31223;2567;31187;1001;31223;5.964;31224;75;155278;0;155278;0;155278;0;155380;0;77243;1;31073;28.4;31072;70.5;31088;133.43;31187;26.6;46586;60.000;46586;25.000;46586;34.000;31148;24;31149;24;31098;11.4;38971;406.657;31134;0.00;155278;0;155278;0;155278;0;31223;104.8;31064;1.3;3108;0.1;37824;30.2;3108;801;31224;24;31224;0;31224;3;155364;0;155278;1;38910;3.8;31137;0;155278;0;37824;800;155453;0;77243;0;31073;26.8;31238;23;31073;27.4;31188;23.4;31187;29.5;31188;45.8;31084;23.6;31084;25.8;31085;25.5;31073;26.3;31238;30;31123;101;31123;105;31123;100;31123;104;31237;106;31237;105;31235;23.0;31184;21.4;31188;23;155453;0;155453;1;155278;0;155278;0;155278;0;77243;1;31186;0.14;31185;0.2187;
31424;62113;31423;2585;31388;1002;31423;5.964;31425;84;156279;0;156279;0;156279;0;156381;0;78131;1;31273;28.4;31273;70.5;31287;127.69;31390;26.6;46887;60.000;46887;25.000;46887;34.000;31348;24;31349;24;31298;11.5;39221;411.685;31335;0.00;156279;0;156279;0;156279;0;31424;104.4;31264;1.3;3128;0.1;38074;30.2;3128;801;31424;24;31424;1;31425;3;156365;0;156279;1;39160;3.8;31337;0;156279;0;38074;800;156454;0;78131;0;31273;26.8;31438;22;31273;27.4;31389;23.4;31389;29.5;31389;45.8;31285;23.6;31285;25.8;31285;25.5;31274;26.3;31438;30;31323;102;31323;106;31323;101;31324;105;31437;106;31438;105;31435;23.0;31385;21.4;31389;23;156454;0;156454;1;156279;0;156279;0;156279;0;78131;1;31385;0.14;31385;0.2181;
