Czas [ms];Ciś. pow. przed turb.[Pa];Czas [ms];Ciś. pow. za turb.[Pa];Czas [ms];Ciśnienie atmosferyczne[hPa];Czas [ms];Ciśnienie oleju[bar];Czas [ms];Ciśnienie spalin[Pa];Czas [ms];Dopeł. zb. 1/3[-];Czas [ms];Dopeł. zb. 2/3[-];Czas [ms];Dopeł. zb. 3/3[-];Czas [ms];Dopełnianie[-];Czas [ms];Duży obieg[-];Czas [ms];ECT - wejście do sil.[°C];Czas [ms];ECT - wyjście z sil.[°C];Czas [ms];Główny obieg - przepływ[m³/h];Czas [ms];Główny obieg - temp.[°C];Czas [ms];GPReg_Setpoint0[°C];Czas [ms];GPReg_Setpoint1[°C];Czas [ms];GPReg_Setpoint2[°C];Czas [ms];Hamulec, lewa komora, temp.[°C];Czas [ms];Hamulec, prawa komora, temp.[°C];Czas [ms];Hamulec, przepływ wody[m³/h];Czas [ms];Ilość paliwa w zbiorniku[g];Czas [ms];Kond. - przepływ wody[l/min];Czas [ms];Kontrolka zb. 1/3 [-];Czas [ms];Kontrolka zb. 2/3 [-];Czas [ms];Kontrolka zb. 3/3 [-];Czas [ms];MAF[kg/h];Czas [ms];Moc[kW];Czas [ms];Moment obrotowy[Nm];Czas [ms];Moment Tryb3[Nm];Czas [ms];Obroty[obr/min];Czas [ms];Poz. paliwa zb. 1/3[mm];Czas [ms];Poz. paliwa zb. 2/3[mm];Czas [ms];Poz. paliwa zb. 3/3[mm];Czas [ms];Przekaź. pompy paliwa[-];Czas [ms];Przekaźnik zapłonu[-];Czas [ms];Przepustnica[%];Czas [ms];Przyklad[bar];Czas [ms];Rozrusznik[-];Czas [ms];RPM Tryb3[obr/min];Czas [ms];Starter[-];Czas [ms];Stycz. chłodni went.[-];Czas [ms];Temp. oleju przed wym.[°C];Czas [ms];Temp. oleju w misce[°C];Czas [ms];Temp. oleju za wym.[°C];Czas [ms];Temp. otoczenia[°C];Czas [ms];Temp. pal. na wejściu sil.[°C];Czas [ms];Temp. pal. na wyjściu sil.[°C];Czas [ms];Temp. paliwa w zb. 1/3[°C];Czas [ms];Temp. paliwa w zb. 2/3[°C];Czas [ms];Temp. paliwa w zb. 3/3[°C];Czas [ms];Temp. powietrza przed turb.[°C];Czas [ms];Temp. powietrza za turb.[°C];Czas [ms];Temp. spalin 1/6[°C];Czas [ms];Temp. spalin 2/6[°C];Czas [ms];Temp. spalin 3/6[°C];Czas [ms];Temp. spalin 4/6[°C];Czas [ms];Temp. spalin za turbiną 1/2[°C];Czas [ms];Temp. spalin za turbiną 2/2[°C];Czas [ms];Temp.pal.na wyjściu[°C];Czas [ms];Temp.paliwa żądana[°C];Czas [ms];Wilgotność względna[%];Czas [ms];Wyłącznik bezpieczeństwa[-];Czas [ms];Zapłon[-];Czas [ms];Zaw. zb. paliwa 1/3[-];Czas [ms];Zaw. zb. paliwa 2/3[-];Czas [ms];Zaw. zb. paliwa 3/3[-];Czas [ms];Zawór reg. chł. cieczy[-];Czas [ms];Zużycie paliwa bieżące[g/s];Czas [ms];Zużycie paliwa średnie[g/s];
67139;59287;67140;2722;67103;1001;67138;5.964;67140;65;;;;;;;;;167443;1;67189;28.4;67188;68.7;67204;136.52;67104;27.0;100912;60.000;100912;25.000;100912;34.000;67146;24;67147;24;67096;11.5;84082;607.984;67242;0.00;;;;;;;67139;103.8;67265;0.0;6709;0.2;83788;0.2;6709;811;67139;24;67139;0;67140;3;;;;;84111;2.9;67253;0;;;83788;800;;;167443;0;67189;26.3;67154;23;67189;27.3;67103;23.9;67104;29.8;67103;47.8;67192;23.2;67192;25.5;67192;25.1;67189;27.7;67153;32;67239;106;67239;111;67239;106;67239;108;67153;122;67153;122;67142;23.1;67292;21.4;67103;22;;;;;;;;;;;167443;1;67293;0.07;67293;0.1945;
67339;59470;67339;2668;67303;1002;67339;5.964;67340;37;;;;;;;;;168409;1;67389;28.4;67389;68.7;67403;133.38;67304;27.0;101213;60.000;101213;25.000;101213;34.000;67347;24;67347;24;67297;11.5;84333;607.841;67442;0.00;;;;;;;67339;103.6;67465;0.0;6729;0.2;84038;0.2;6729;811;67340;24;67340;0;67340;3;;;;;84361;2.9;67453;0;;;84038;800;;;168409;0;67389;26.3;67354;23;67389;27.3;67303;23.9;67304;29.8;67304;47.8;67392;23.2;67392;25.5;67392;25.1;67390;27.7;67354;32;67439;106;67439;111;67439;106;67440;108;67353;122;67353;122;67342;23.0;67492;21.4;67303;22;;;;;;;;;;;168409;1;67492;0.07;67492;0.2001;
67540;59470;67539;2668;67503;1002;67539;5.964;67541;28;;;;;;;;;168444;1;67589;28.4;67589;68.7;67603;131.97;67504;27.0;101513;60.000;101513;25.000;101513;34.000;67547;24;67547;24;67497;11.5;84583;607.845;67642;0.00;;;;;;;67540;102.5;67665;0.0;6749;0.2;84289;0.2;6750;811;67540;24;67540;0;67540;3;;;;;84612;2.9;67654;0;;;84289;800;;;168444;0;67590;26.3;67554;23;67590;27.3;67504;23.9;67504;29.8;67504;47.8;67592;23.2;67593;25.5;67592;25.1;67590;27.7;67554;32;67639;106;67639;111;67640;105;67640;108;67553;122;67554;122;67543;23.0;67693;21.4;67503;22;;;;;;;;;;;168444;1;67694;0.07;67694;0.2061;
67740;59443;67741;2640;67704;1002;67739;5.964;67741;19;;;;;;;;;169411;1;67790;28.4;67789;68.7;67804;134.18;67705;27.0;101814;60.000;101814;25.000;101814;34.000;67747;24;67747;24;67697;11.5;84833;607.823;67843;0.00;;;;;;;67740;102.6;67865;0.0;6769;0.2;84539;0.2;6769;811;67740;24;67740;0;67741;3;;;;;84862;2.9;67854;0;;;84539;800;;;169411;0;67790;26.3;67754;23;67790;27.2;67704;23.9;67704;29.8;67704;47.8;67793;23.2;67793;25.5;67794;25.1;67790;27.7;67754;32;67840;106;67840;111;67840;106;67840;108;67754;122;67754;122;67743;23.1;67893;21.4;67704;22;;;;;;;;;;;169411;1;67893;0.07;67893;0.2047;
67941;59443;67941;2658;67904;1002;67940;5.964;67941;28;;;;;;;;;169446;1;67990;28.4;67990;68.7;68004;126.64;67905;27.0;102114;60.000;102114;25.000;102114;34.000;67947;24;67948;24;67897;11.5;85084;607.717;68043;0.00;;;;;;;67941;101.5;68066;0.0;6789;0.2;84789;0.2;6789;811;67940;24;67940;1;67940;3;;;;;85113;2.9;68054;0;;;84789;800;;;169446;0;67990;26.3;67955;23;67990;27.2;67904;23.9;67905;29.8;67905;47.8;67993;23.2;67993;25.5;67993;25.1;67991;27.7;67955;31;68040;106;68040;111;68040;106;68041;108;67954;123;67954;122;67943;23.1;68093;21.4;67904;22;;;;;;;;;;;169446;1;68093;0.07;68093;0.2033;
68141;59186;68141;2695;68104;1002;68140;5.964;68140;0;;;;;;;;;170412;1;68190;28.4;68190;68.7;68206;131.76;68105;26.9;102415;60.000;102415;25.000;102415;34.000;68148;24;68148;24;68098;11.5;85334;607.551;68243;0.00;;;;;;;68141;103.8;68266;0.0;6809;0.2;85040;0.2;6809;811;68141;24;68142;0;68140;3;;;;;85363;3.7;68255;0;;;85040;800;;;170412;0;68190;26.3;68155;23;68191;27.2;68105;23.9;68105;29.8;68105;47.8;68193;23.2;68193;25.5;68194;25.1;68191;27.7;68155;32;68240;106;68240;111;68241;105;68241;108;68154;123;68155;122;68143;23.1;68293;21.4;68104;22;;;;;;;;;;;170412;1;68295;0.07;68295;0.2044;
68341;58984;68342;2658;68304;1002;68340;5.964;68342;19;;;;;;;;;170447;1;68391;28.4;68390;68.6;68405;136.39;68305;26.9;102715;60.000;102715;25.000;102715;34.000;68348;24;68348;24;68298;11.5;85584;607.623;68444;0.00;;;;;;;68341;102.9;68466;0.0;6829;0.2;85131;0.2;6829;811;68341;24;68341;0;68341;3;;;;;85613;4.6;68455;0;;;85131;900;;;170447;0;68391;26.3;68355;23;68391;27.2;68305;23.9;68306;29.8;68305;47.8;68393;23.2;68394;25.5;68394;25.1;68391;27.7;68355;32;68440;106;68441;111;68441;105;68441;108;68355;122;68355;122;68344;23.1;68494;21.4;68305;22;;;;;;;;;;;170447;1;68494;0.07;68494;0.2063;
68543;58810;68543;2604;68505;1002;68542;5.964;68542;47;;;;;;;;;171413;1;68592;28.4;68592;68.6;68605;124.36;68506;26.9;103015;60.000;103015;25.000;103015;34.000;68548;24;68549;24;68498;11.5;85835;607.629;68644;0.00;;;;;;;68543;103.0;68666;0.0;6849;0.2;85290;0.2;6849;811;68542;24;68542;0;68542;3;;;;;85864;5.4;68655;0;;;85290;900;;;171414;0;68592;26.3;68556;23;68592;27.2;68505;23.9;68506;29.8;68505;47.7;68594;23.2;68594;25.5;68594;25.1;68593;27.7;68555;32;68641;105;68641;111;68641;105;68641;108;68555;122;68555;122;68544;23.1;68694;21.4;68505;22;;;;;;;;;;;171413;1;68694;0.62;68694;0.2077;
68742;58810;68742;2604;68705;1001;68741;5.964;68741;47;;;;;;;;;171449;1;68791;28.4;68791;68.6;68805;135.90;68706;26.9;103316;60.000;103316;25.000;103316;34.000;68749;24;68749;24;68699;11.5;86085;607.543;68844;0.00;;;;;;;68742;103.0;68867;0.0;6869;0.2;85540;0.2;6869;811;68742;24;68743;0;68741;3;;;;;86114;6.3;68855;0;;;85540;900;;;171449;0;68791;26.2;68756;22;68792;27.2;68706;23.9;68706;29.7;68706;47.7;68794;23.2;68794;25.5;68795;25.1;68792;27.7;68756;33;68841;105;68841;111;68842;105;68842;108;68755;124;68756;122;68744;23.0;68894;21.4;68705;22;;;;;;;;;;;171449;1;68895;0.62;68894;0.2077;
68942;58562;68941;2549;68905;1002;68941;5.964;68943;56;;;;;;;;;172415;1;68991;28.4;68991;68.6;69006;134.00;68907;26.9;103616;60.000;103616;25.000;103616;34.000;68949;24;68949;24;68899;11.5;86336;607.524;69045;0.00;;;;;;;68942;102.2;69067;0.0;6889;0.2;85791;0.2;6889;811;68942;24;68942;0;68943;3;;;;;86364;7.0;69057;0;;;85791;900;;;172415;0;68992;26.2;68956;22;68992;27.2;68906;23.9;68906;29.7;68906;47.7;68994;23.1;68995;25.5;68995;25.1;68992;27.7;68956;33;69041;106;69042;111;69042;105;69042;108;68956;123;68956;122;68945;23.1;69094;21.4;68906;22;;;;;;;;;;;172415;1;69095;0.62;69095;0.2083;
69142;58333;69142;2567;69107;1002;69142;5.964;69143;47;;;;;;;;;172450;1;69193;28.4;69193;68.5;69207;130.53;69108;26.9;103917;60.000;103917;25.000;103917;34.000;69149;24;69149;24;69099;11.5;86586;607.497;69245;0.00;;;;;;;69142;101.3;69267;0.0;6909;0.2;86041;0.2;6910;811;69142;24;69143;0;69143;3;;;;;86615;7.6;69256;0;;;86041;900;;;172450;0;69193;26.2;69157;22;69193;27.2;69107;23.9;69108;29.7;69107;47.7;69196;23.1;69196;25.5;69196;25.1;69193;27.7;69156;32;69242;106;69242;111;69242;105;69242;107;69156;123;69156;122;69145;23.1;69295;21.4;69107;22;;;;;;;;;;;172450;1;69295;0.62;69296;0.2103;
69343;57975;69343;2613;69306;1002;69342;5.964;69342;75;;;;;;;;;173416;1;69392;28.4;69392;68.5;69406;135.20;69307;26.9;104217;60.000;104217;25.000;104217;34.000;69349;24;69350;24;69299;11.5;86836;607.328;69445;0.00;;;;;;;69343;104.0;69468;0.0;6930;0.2;86292;0.2;6930;810;69343;24;69343;0;69342;3;;;;;86865;8.0;69456;0;;;86292;900;;;173416;0;69392;26.2;69357;23;69393;27.2;69306;23.9;69307;29.7;69307;47.7;69395;23.1;69395;25.5;69395;25.1;69393;27.7;69357;32;69442;106;69442;111;69442;105;69443;107;69356;123;69356;122;69345;23.0;69495;21.4;69306;22;;;;;;;;;;;173416;1;69496;0.62;69495;0.2110;
69543;57782;69542;2622;69506;1002;69542;5.964;69544;56;;;;;;;;;173452;1;69592;28.4;69592;68.5;69606;127.64;69508;26.9;104518;60.000;104518;25.000;104518;34.000;69550;24;69550;24;69500;11.5;87087;607.310;69646;0.00;;;;;;;69543;103.9;69668;0.0;6950;0.2;86542;0.2;6950;810;69543;24;69543;0;69544;3;;;;;87115;8.3;69657;0;;;86542;900;;;173452;0;69593;26.2;69557;22;69593;27.2;69507;23.9;69507;29.7;69507;47.7;69595;23.1;69596;25.5;69596;25.1;69593;27.7;69557;32;69642;105;69643;111;69643;105;69643;107;69557;123;69557;122;69546;23.0;69695;21.4;69507;22;;;;;;;;;;;173452;1;69696;0.25;69696;0.2112;
69743;57690;69743;2640;69708;1002;69742;5.964;69744;103;;;;;;;;;174418;1;69793;28.4;69792;68.5;69807;124.09;69709;26.9;104818;60.000;104818;25.000;104818;34.000;69750;24;69750;24;69700;11.5;87337;607.379;69846;0.00;;;;;;;69743;104.3;69868;0.0;6970;0.2;86792;0.2;6970;810;69743;24;69744;0;69744;3;;;;;87366;8.5;69857;0;;;86792;900;;;174418;0;69793;26.2;69758;22;69793;27.2;69708;23.9;69709;29.7;69709;47.7;69796;23.1;69796;25.5;69796;25.1;69793;27.7;69757;32;69843;105;69843;111;69843;105;69843;107;69757;122;69757;122;69746;23.1;69896;21.4;69708;22;;;;;;;;;;;174418;1;69896;0.25;69896;0.2117;
69943;57727;69943;2594;69907;1002;69943;5.964;69944;103;;;;;;;;;174453;1;69993;28.4;69993;68.5;70007;132.64;69908;26.9;105118;60.000;105118;25.000;105118;34.000;69950;24;69951;24;69900;11.5;87588;607.319;70047;0.00;;;;;;;69943;102.2;70068;0.0;6990;0.2;87043;0.2;6990;810;69944;24;69944;1;69944;3;;;;;87616;8.7;70057;0;;;87043;900;;;174453;0;69993;26.2;69958;22;69994;27.2;69907;23.9;69908;29.7;69908;47.7;69996;23.2;69996;25.5;69996;25.1;69993;27.7;69958;32;70043;105;70043;111;70043;105;70044;107;69957;122;69957;122;69946;23.0;70097;21.4;69907;22;;;;;;;;;;;174453;1;70098;0.25;70097;0.2146;
70144;57736;70143;2604;70107;1002;70143;5.964;70145;103;;;;;;;;;175419;1;70193;28.4;70193;68.5;70208;129.37;70108;26.9;105419;60.000;105419;25.000;105419;34.000;70151;24;70151;24;70101;11.5;87838;607.195;70246;0.00;;;;;;;70144;102.4;70269;0.0;7010;0.2;87293;0.2;7010;810;70144;24;70144;0;70144;3;;;;;87867;8.9;70258;0;;;87293;900;;;175419;0;70194;26.2;70158;22;70194;27.2;70108;23.9;70108;29.7;70108;47.6;70196;23.2;70196;25.5;70197;25.1;70194;27.7;70158;32;70243;105;70243;111;70244;105;70244;107;70157;122;70158;122;70147;23.1;70296;21.4;70107;22;;;;;;;;;;;175419;1;70297;0.25;70297;0.2141;
70344;57644;70344;2594;70308;1002;70343;5.964;70345;131;;;;;;;;;175455;1;70394;28.4;70393;68.5;70408;136.40;70309;26.9;105719;60.000;105719;25.000;105719;34.000;70351;24;70351;24;70301;11.5;88088;607.204;70447;0.00;;;;;;;70344;101.9;70469;0.0;7030;0.2;87543;0.2;7030;810;70344;24;70345;0;70345;3;;;;;88117;9.1;70458;0;;;87543;900;;;175455;0;70394;26.2;70358;23;70394;27.2;70308;23.9;70308;29.7;70308;47.6;70397;23.2;70397;25.5;70397;25.1;70394;27.7;70358;33;70444;105;70444;111;70444;105;70444;107;70358;123;70358;122;70347;23.1;70497;21.4;70308;22;;;;;;;;;;;175455;1;70497;0.25;70497;0.2113;
70544;57663;70544;2594;70508;1002;70544;5.964;70545;75;;;;;;;;;176421;1;70594;28.4;70594;68.5;70609;133.38;70509;26.9;106020;60.000;106020;25.000;106020;34.000;70551;24;70551;24;70501;11.5;88339;607.157;70647;0.00;;;;;;;70544;105.2;70669;0.0;7050;0.2;87794;0.2;7050;810;70545;24;70545;0;70545;3;;;;;88367;9.2;70658;0;;;87794;900;;;176421;0;70594;26.3;70560;23;70595;27.2;70508;23.9;70509;29.7;70509;47.6;70597;23.1;70597;25.5;70597;25.1;70594;27.7;70559;33;70644;105;70644;111;70644;105;70645;107;70559;123;70559;122;70547;23.1;70698;21.4;70508;22;;;;;;;;;;;176421;1;70698;0.00;70698;0.2105;
70745;57663;70745;2594;70708;1002;70745;5.964;70747;75;;;;;;;;;176456;1;70794;28.4;70794;68.5;70808;125.15;70709;26.9;106320;60.000;106320;25.000;106320;34.000;70752;24;70752;24;70701;11.5;88589;607.045;70847;0.00;;;;;;;70746;105.2;70870;0.0;7070;0.2;88044;0.2;7070;809;70746;24;70746;0;70746;3;;;;;88618;9.3;70859;0;;;88044;900;;;176456;0;70794;26.3;70759;23;70795;27.2;70709;23.9;70709;29.7;70709;47.6;70797;23.1;70797;25.5;70798;25.1;70795;27.7;70759;32;70844;105;70844;111;70845;105;70845;107;70758;122;70759;122;70748;22.9;70897;21.4;70708;22;;;;;;;;;;;176456;1;70898;0.00;70898;0.2120;
70945;57911;70945;2585;70908;1002;70944;5.964;70946;93;;;;;;;;;177422;1;70995;28.4;70994;68.5;71009;132.78;70910;26.9;106621;60.000;106621;25.000;106621;34.000;70952;24;70952;24;70902;11.5;88840;607.036;71048;0.00;;;;;;;70945;103.6;71070;0.0;7090;0.2;88294;0.2;7090;809;70945;24;70945;0;70946;3;;;;;88868;9.3;71059;0;;;88294;900;;;177422;0;70995;26.3;70959;23;70995;27.2;70909;23.9;70909;29.8;70909;47.6;70997;23.1;70998;25.5;70998;25.1;70995;27.7;70959;32;71044;105;71045;110;71045;105;71045;107;70959;122;70959;122;70948;22.9;71098;21.4;70909;22;;;;;;;;;;;177422;1;71098;0.00;71098;0.2108;
71145;58140;71145;2604;71109;1002;71145;5.964;71146;103;;;;;;;;;177458;1;71195;28.4;71195;68.5;71210;135.60;71110;26.9;106921;60.000;106921;25.000;106921;34.000;71152;24;71152;24;71102;11.6;89090;607.051;71248;0.00;;;;;;;71145;102.1;71270;0.0;7110;0.2;88545;0.2;7110;809;71146;24;71146;0;71146;3;;;;;89118;9.4;71259;0;;;88545;900;;;177458;0;71195;26.2;71160;23;71195;27.2;71109;23.9;71109;29.8;71109;47.6;71198;23.1;71198;25.5;71198;25.1;71196;27.7;71159;32;71245;105;71245;110;71245;105;71245;107;71159;122;71159;122;71148;22.9;71298;21.4;71110;22;;;;;;;;;;;177458;1;71298;0.00;71298;0.2090;
71345;58296;71345;2649;71309;1002;71345;5.964;71347;93;;;;;;;;;178423;1;71395;28.4;71395;68.5;71409;129.00;71310;26.8;107221;60.000;107221;25.000;107221;34.000;71352;24;71353;24;71302;11.6;89340;606.909;71448;0.00;;;;;;;71346;101.8;71470;0.0;7130;0.2;88795;0.2;7130;809;71346;24;71346;0;71346;3;;;;;89369;9.4;71459;0;;;88795;900;;;178423;0;71395;26.3;71360;23;71396;27.2;71310;23.9;71310;29.7;71310;47.6;71398;23.1;71398;25.5;71399;25.1;71396;27.7;71360;32;71445;106;71445;110;71446;105;71446;107;71359;122;71360;122;71348;23.0;71498;21.4;71309;22;;;;;;;;;;;178423;1;71499;0.00;71498;0.2086;
71546;58296;71545;2649;71509;1002;71545;5.964;71547;93;;;;;;;;;178459;1;71595;28.4;71595;68.5;71610;129.09;71511;26.8;107522;60.000;107522;25.000;107522;34.000;71553;24;71553;24;71503;11.6;89591;606.879;71649;0.00;;;;;;;71546;101.8;71671;0.0;7150;0.2;89045;0.2;7150;809;71546;24;71546;0;71547;3;;;;;89619;9.4;71660;0;;;89045;900;;;178459;0;71596;26.3;71560;22;71596;27.2;71510;23.9;71510;29.7;71510;47.6;71598;23.1;71599;25.5;71599;25.1;71596;27.6;71560;32;71645;106;71646;110;71646;105;71646;107;71560;122;71560;122;71549;23.0;71699;21.4;71510;22;;;;;;;;;;;178459;1;71699;0.18;71699;0.2105;
71746;58443;71746;2631;71710;1002;71746;5.964;71747;84;;;;;;;;;179425;1;71796;28.4;71796;68.5;71810;134.67;71711;26.8;107822;60.000;107822;25.000;107822;34.000;71753;24;71753;24;71703;11.6;89841;606.947;71849;0.00;;;;;;;71746;102.2;71871;0.0;7170;0.1;89296;0.2;7170;808;71746;24;71747;0;71747;3;;;;;89869;9.4;71860;0;;;89296;900;;;179425;0;71796;26.3;71761;22;71796;27.2;71710;23.9;71711;29.7;71710;47.6;71799;23.2;71799;25.5;71799;25.1;71796;27.6;71760;32;71846;106;71846;111;71846;105;71846;107;71760;122;71760;122;71749;22.9;71899;21.4;71710;22;;;;;;;;;;;179425;1;71899;0.18;71900;0.2112;
71946;58525;71946;2585;71910;1001;71946;5.964;71947;37;;;;;;;;;179461;1;71996;28.4;71996;68.5;72010;125.78;71911;26.9;108123;60.000;108123;25.000;108123;34.000;71953;24;71953;24;71903;11.5;90092;606.783;72049;0.00;;;;;;;71947;105.0;72071;0.0;7190;0.1;89546;0.2;7190;808;71947;24;71947;0;71947;3;;;;;90120;9.5;72061;0;;;89546;900;;;179461;0;71996;26.3;71961;23;71997;27.2;71910;23.9;71911;29.7;71911;47.7;71999;23.2;71999;25.5;71999;25.1;71997;27.6;71960;32;72046;106;72046;111;72046;105;72047;107;71960;122;71961;122;71949;22.9;72099;21.4;71910;22;;;;;;;;;;;179461;1;72100;0.18;72099;0.2096;
72148;58489;72148;2604;72111;1002;72146;5.964;72147;131;;;;;;;;;180426;1;72197;28.4;72197;68.5;72211;133.61;72112;26.9;108423;60.000;108423;25.000;108423;34.000;72154;24;72154;24;72103;11.6;90342;606.582;72250;0.00;;;;;;;72146;104.5;72272;0.0;7210;0.1;89797;0.2;7210;808;72147;24;72147;0;72147;3;;;;;90370;9.5;72261;0;;;89797;900;;;180426;0;72198;26.3;72162;23;72198;27.2;72111;23.9;72112;29.8;72112;47.7;72200;23.2;72201;25.5;72201;25.1;72198;27.6;72162;33;72247;106;72247;111;72247;105;72248;107;72161;122;72162;122;72150;23.1;72299;21.4;72111;22;;;;;;;;;;;180426;1;72300;0.18;72300;0.2076;
72347;58489;72347;2594;72311;1002;72346;5.964;72348;84;;;;;;;;;180463;1;72397;28.4;72396;68.5;72411;133.51;72312;26.9;108724;60.000;108724;25.000;108724;34.000;72354;24;72354;24;72304;11.5;90592;606.708;72450;0.00;;;;;;;72347;103.6;72472;0.0;7230;0.1;90047;0.2;7230;807;72347;24;72348;0;72348;3;;;;;90621;9.5;72461;0;;;90047;900;;;180463;0;72397;26.3;72362;23;72397;27.2;72311;23.9;72312;29.7;72311;47.7;72400;23.2;72400;25.5;72400;25.1;72397;27.6;72361;33;72447;105;72447;110;72447;105;72447;106;72361;122;72361;122;72350;22.9;72500;21.4;72311;22;;;;;;;;;;;180463;1;72500;0.18;72500;0.2062;
72547;58470;72547;2549;72511;1002;72547;5.964;72548;65;;;;;;;;;181428;1;72597;28.4;72597;68.5;72611;126.67;72512;26.9;109024;60.000;109024;25.000;109024;34.000;72554;24;72554;24;72504;11.5;90843;606.677;72650;0.00;;;;;;;72547;102.6;72672;0.0;7250;0.1;90297;0.2;7250;807;72548;24;72548;1;72548;3;;;;;90871;9.5;72661;0;;;90297;900;;;181428;0;72597;26.3;72562;23;72597;27.2;72511;23.9;72512;29.7;72512;47.6;72600;23.2;72600;25.5;72600;25.1;72598;27.6;72562;33;72647;105;72647;110;72647;105;72648;106;72561;122;72561;122;72550;22.9;72700;21.4;72511;22;;;;;;;;;;;181428;1;72701;0.08;72700;0.2055;
72749;58443;72748;2530;72711;1001;72747;5.964;72748;28;;;;;;;;;181464;1;72797;28.4;72797;68.5;72811;135.15;72712;26.8;109324;60.000;109324;25.000;109324;34.000;72754;24;72755;24;72704;11.5;91093;606.516;72851;0.00;;;;;;;72747;102.1;72872;0.0;7270;0.1;90548;0.2;7270;807;72748;24;72748;0;72748;3;;;;;91121;9.6;72862;0;;;90548;900;;;181464;0;72798;26.3;72762;22;72798;27.2;72712;23.9;72712;29.7;72712;47.6;72800;23.2;72800;25.5;72801;25.1;72798;27.6;72762;32;72847;105;72847;110;72848;105;72848;107;72761;122;72762;122;72751;23.0;72900;21.4;72711;22;;;;;;;;;;;181464;1;72901;0.08;72901;0.2035;
72949;58333;72948;2567;72912;1002;72947;5.964;72948;47;;;;;;;;;182429;1;72998;28.4;72997;68.5;73012;130.11;72912;26.8;109625;60.000;109625;25.000;109625;34.000;72955;24;72955;24;72905;11.5;91343;606.502;73051;0.00;;;;;;;72949;104.2;73073;0.0;7290;0.2;90798;0.2;7290;807;72949;24;72948;1;72948;3;;;;;91372;9.6;73062;0;;;90798;900;;;182429;0;72998;26.3;72962;22;72998;27.2;72912;23.9;72912;29.8;72912;47.7;73001;23.2;73001;25.5;73001;25.1;72998;27.6;72962;32;73048;105;73048;110;73048;105;73048;107;72962;122;72962;122;72951;22.9;73101;21.4;72913;22;;;;;;;;;;;182429;1;73101;0.08;73101;0.2016;
73148;58360;73148;2558;73112;1002;73148;5.964;73148;84;;;;;;;;;182466;1;73198;28.4;73198;68.5;73213;127.16;73113;26.8;109925;60.000;109925;25.000;109925;34.000;73155;24;73155;24;73105;11.6;91594;606.476;73251;0.00;;;;;;;73149;103.7;73273;0.0;7310;0.2;91048;0.2;7310;807;73149;24;73149;0;73149;3;;;;;91622;9.6;73262;0;;;91048;900;;;182466;0;73198;26.3;73162;22;73198;27.2;73112;23.9;73113;29.8;73113;47.6;73201;23.2;73201;25.5;73201;25.1;73199;27.6;73163;32;73248;105;73248;110;73248;105;73249;107;73162;122;73163;122;73151;22.9;73301;21.4;73112;22;;;;;;;;;;;182466;1;73301;0.08;73301;0.2009;
73350;58397;73349;2567;73312;1001;73348;5.964;73349;103;;;;;;;;;183431;1;73398;28.4;73398;68.5;73412;130.98;73313;26.8;110226;60.000;110226;25.000;110226;34.000;73355;24;73355;24;73305;11.6;91844;606.340;73451;0.00;;;;;;;73348;103.5;73473;0.0;7330;0.1;91299;0.2;7330;807;73348;24;73349;0;73349;3;;;;;91872;9.5;73463;0;;;91299;900;;;183431;0;73398;26.3;73363;22;73399;27.2;73313;23.9;73313;29.8;73313;47.7;73401;23.2;73401;25.4;73402;25.1;73399;27.5;73363;32;73448;105;73448;110;73449;105;73449;107;73362;122;73363;122;73352;22.9;73501;21.4;73312;22;;;;;;;;;;;183431;1;73502;0.08;73502;0.2004;
73549;58461;73549;2585;73512;1002;73548;5.964;73549;75;;;;;;;;;183467;1;73599;28.4;73598;68.5;73613;127.66;73514;26.8;110526;60.000;110526;25.000;110526;34.000;73556;24;73556;24;73505;11.6;92095;606.260;73652;0.00;;;;;;;73550;101.8;73674;0.0;7350;0.1;91549;0.2;7350;806;73550;24;73549;0;73549;3;;;;;92123;9.5;73663;0;;;91549;900;;;183467;0;73599;26.3;73564;22;73599;27.2;73513;23.9;73513;29.8;73513;47.7;73601;23.2;73602;25.5;73602;25.1;73599;27.5;73564;31;73648;105;73649;110;73649;105;73649;107;73564;122;73564;122;73552;23.0;73703;21.4;73513;22;;;;;;;;;;;183467;1;73703;0.29;73703;0.1994;
73749;58443;73749;2604;73713;1002;73749;5.964;73749;65;;;;;;;;;184432;1;73799;28.5;73799;68.5;73813;123.85;73714;26.8;110827;60.000;110827;25.000;110827;34.000;73756;24;73756;24;73706;11.6;92345;606.255;73852;0.00;;;;;;;73750;101.2;73874;0.0;7370;0.1;91799;0.2;7370;806;73750;24;73750;0;73750;3;;;;;92373;9.5;73863;0;;;91799;900;;;184432;0;73799;26.3;73763;22;73799;27.2;73713;23.9;73714;29.8;73713;47.7;73802;23.2;73802;25.5;73802;25.1;73800;27.5;73763;31;73849;105;73849;110;73849;105;73849;107;73763;122;73764;122;73753;23.0;73902;21.4;73713;22;;;;;;;;;;;184432;1;73902;0.29;73902;0.1981;
