Czas [ms];Ciś. pow. przed turb.[Pa];Czas [ms];Ciś. pow. za turb.[Pa];Czas [ms];Ciśnienie atmosferyczne[hPa];Czas [ms];Ciśnienie oleju[bar];Czas [ms];Ciśnienie spalin[Pa];Czas [ms];Dopeł. zb. 1/3[-];Czas [ms];Dopeł. zb. 2/3[-];Czas [ms];Dopeł. zb. 3/3[-];Czas [ms];Dopełnianie[-];Czas [ms];Duży obieg[-];Czas [ms];ECT - wejście do sil.[°C];Czas [ms];ECT - wyjście z sil.[°C];Czas [ms];Główny obieg - przepływ[m³/h];Czas [ms];Główny obieg - temp.[°C];Czas [ms];GPReg_Setpoint0[°C];Czas [ms];GPReg_Setpoint1[°C];Czas [ms];GPReg_Setpoint2[°C];Czas [ms];Hamulec, lewa komora, temp.[°C];Czas [ms];Hamulec, prawa komora, temp.[°C];Czas [ms];Hamulec, przepływ wody[m³/h];Czas [ms];Ilość paliwa w zbiorniku[g];Czas [ms];Kond. - przepływ wody[l/min];Czas [ms];Kontrolka zb. 1/3 [-];Czas [ms];Kontrolka zb. 2/3 [-];Czas [ms];Kontrolka zb. 3/3 [-];Czas [ms];MAF[kg/h];Czas [ms];Moc[kW];Czas [ms];Moment obrotowy[Nm];Czas [ms];Moment Tryb3[Nm];Czas [ms];Obroty[obr/min];Czas [ms];Poz. paliwa zb. 1/3[mm];Czas [ms];Poz. paliwa zb. 2/3[mm];Czas [ms];Poz. paliwa zb. 3/3[mm];Czas [ms];Przekaź. pompy paliwa[-];Czas [ms];Przekaźnik zapłonu[-];Czas [ms];Przepustnica[%];Czas [ms];Przyklad[bar];Czas [ms];Rozrusznik[-];Czas [ms];RPM Tryb3[obr/min];Czas [ms];Starter[-];Czas [ms];Stycz. chłodni went.[-];Czas [ms];Temp. oleju przed wym.[°C];Czas [ms];Temp. oleju w misce[°C];Czas [ms];Temp. oleju za wym.[°C];Czas [ms];Temp. otoczenia[°C];Czas [ms];Temp. pal. na wejściu sil.[°C];Czas [ms];Temp. pal. na wyjściu sil.[°C];Czas [ms];Temp. paliwa w zb. 1/3[°C];Czas [ms];Temp. paliwa w zb. 2/3[°C];Czas [ms];Temp. paliwa w zb. 3/3[°C];Czas [ms];Temp. powietrza przed turb.[°C];Czas [ms];Temp. powietrza za turb.[°C];Czas [ms];Temp. spalin 1/6[°C];Czas [ms];Temp. spalin 2/6[°C];Czas [ms];Temp. spalin 3/6[°C];Czas [ms];Temp. spalin 4/6[°C];Czas [ms];Temp. spalin za turbiną 1/2[°C];Czas [ms];Temp. spalin za turbiną 2/2[°C];Czas [ms];Temp.pal.na wyjściu[°C];Czas [ms];Temp.paliwa żądana[°C];Czas [ms];Wilgotność względna[%];Czas [ms];Wyłącznik bezpieczeństwa[-];Czas [ms];Zapłon[-];Czas [ms];Zaw. zb. paliwa 1/3[-];Czas [ms];Zaw. zb. paliwa 2/3[-];Czas [ms];Zaw. zb. paliwa 3/3[-];Czas [ms];Zawór reg. chł. cieczy[-];Czas [ms];Zużycie paliwa bieżące[g/s];Czas [ms];Zużycie paliwa średnie[g/s];
21;-20;22;755;174;991;21;3.460;22;84;475;0;475;0;475;0;595;0;565;0;71;26.2;71;46.7;74;140.68;174;23.7;264;60.000;264;26.000;264;30.000;64;21;64;21;13;11.6;109;613.038;143;0.00;474;0;474;0;474;0;21;108.5;164;0.1;11;0.9;0;0.0;11;800;21;89;22;2;22;80;572;0;474;1;142;0.0;124;0;474;0;0;800;693;0;565;0;71;26.3;25;53;71;27.2;174;23.4;175;27.7;175;33.6;92;23.7;92;24.8;93;23.3;72;31.6;24;32;121;73;121;76;121;75;121;72;24;57;24;55;43;21.3;192;23.0;174;31;693;0;693;1;474;0;474;0;474;0;565;0;193;0.2379;193;0.72;
222;-38;222;728;374;991;221;3.460;222;65;1476;0;1476;0;1476;0;1596;0;572;0;271;26.2;271;46.6;274;138.75;375;23.7;565;60.000;565;26.000;565;30.000;264;21;264;21;214;11.6;360;612.862;343;0.00;1476;0;1476;0;1476;0;223;108.2;364;0.1;31;0.9;0;0.9;31;800;221;89;221;2;222;80;1573;0;1476;1;392;0.0;324;0;1476;0;0;800;1695;0;572;0;271;26.2;226;53;272;27.1;375;23.4;375;27.7;375;33.6;293;23.7;293;24.9;293;23.3;272;31.6;225;32;321;73;321;76;322;74;322;72;225;57;225;55;243;21.2;393;23.0;374;31;1695;0;1695;1;1476;0;1476;0;1476;0;572;0;393;0.2404;393;1.36;
422;-38;422;810;574;991;421;3.459;422;37;2478;0;2478;0;2478;0;2598;0;1566;0;471;26.2;471;46.6;475;138.64;576;23.7;865;60.000;865;26.000;865;30.000;464;21;464;21;414;11.6;610;612.717;543;0.00;2477;0;2477;0;2477;0;422;106.8;565;0.1;51;0.9;0;0.9;51;800;423;89;423;2;421;80;2574;0;2477;1;642;0.0;525;0;2477;0;0;800;2697;0;1566;0;472;26.3;425;53;472;27.1;575;23.4;575;27.7;575;33.6;493;23.8;493;24.9;493;23.3;472;31.6;425;32;521;74;522;76;522;74;522;72;424;57;424;55;443;21.2;594;23.0;575;31;2697;0;2697;1;2477;0;2477;0;2477;0;1566;0;594;0.2403;594;0.00;
622;-38;623;810;775;991;622;3.459;623;37;3479;0;3479;0;3479;0;3598;0;1573;0;672;26.2;672;46.6;675;135.66;775;23.7;1165;60.000;1165;26.000;1165;30.000;664;21;665;21;614;11.6;860;612.594;743;0.00;3479;0;3479;0;3479;0;622;106.8;765;0.1;72;0.9;0;0.0;72;800;622;89;622;2;623;80;3576;0;3479;1;893;0.0;725;0;3479;0;0;800;3698;0;1573;0;672;26.3;626;54;672;27.1;776;23.4;775;27.7;776;33.6;693;23.8;694;24.9;693;23.4;673;31.6;625;33;722;74;722;76;722;74;722;72;625;57;625;55;644;21.2;793;23.0;775;31;3698;0;3698;1;3479;0;3479;0;3479;0;1573;0;794;0.2406;794;0.34;
823;-57;823;774;975;991;822;3.460;823;65;4481;0;4481;0;4481;0;4601;0;2567;0;872;26.3;872;46.6;876;133.29;976;23.7;1466;60.000;1466;26.000;1466;30.000;865;21;865;21;815;11.6;1111;612.553;944;0.00;4480;0;4480;0;4480;0;823;106.2;965;0.1;91;0.9;0;0.0;91;800;822;89;822;2;823;80;4578;0;4480;1;1143;0.0;925;0;4480;0;0;800;4700;0;2567;0;872;26.3;826;54;872;27.1;975;23.4;976;27.7;976;33.6;893;23.8;894;24.9;894;23.4;873;31.5;826;32;922;74;922;76;922;74;923;72;825;57;825;55;844;21.2;994;23.0;975;31;4700;0;4700;1;4480;0;4480;0;4480;0;2567;0;994;0.2412;994;0.10;
1023;-57;1023;801;1175;991;1022;3.459;1023;0;5482;0;5482;0;5482;0;5602;0;2574;0;1072;26.2;1072;46.6;1075;138.70;1176;23.7;1766;60.000;1766;26.000;1766;30.000;1065;21;1065;21;1015;11.6;1361;612.372;1144;0.00;5482;0;5482;0;5482;0;1023;105.9;1165;0.1;111;0.9;64;0.0;112;800;1024;89;1024;2;1022;80;5580;0;5482;1;1393;0.0;1125;0;5482;0;64;800;5702;0;2574;0;1073;26.2;1026;54;1073;27.1;1176;23.4;1176;27.7;1176;33.6;1094;23.7;1094;24.9;1094;23.4;1073;31.5;1026;32;1122;74;1123;76;1123;74;1123;72;1025;57;1025;54;1044;21.2;1194;23.0;1176;31;5702;0;5702;1;5482;0;5482;0;5482;0;2574;0;1194;0.2433;1194;0.70;
1223;-66;1223;737;1376;991;1222;3.460;1224;10;6484;0;6484;0;6484;0;6604;0;3569;0;1274;26.2;1273;46.6;1276;141.02;1377;23.7;2067;60.000;2067;26.000;2067;30.000;1265;21;1266;21;1215;11.6;1611;612.262;1344;0.00;6484;0;6484;0;6484;0;1223;108.1;1366;0.1;132;0.9;64;0.0;132;800;1223;89;1224;2;1224;80;6581;0;6484;1;1644;0.0;1326;0;6484;0;64;800;6703;0;3569;0;1274;26.2;1226;53;1274;27.1;1376;23.4;1377;27.6;1376;33.6;1294;23.7;1294;24.9;1295;23.4;1274;31.4;1226;32;1323;74;1323;78;1323;76;1323;73;1226;57;1226;55;1245;21.2;1394;23.0;1376;31;6703;0;6703;1;6484;0;6484;0;6484;0;3569;0;1394;0.2455;1395;0.63;
1423;-20;1423;783;1576;991;1423;3.460;1424;19;7485;0;7485;0;7485;0;7605;0;3576;0;1474;26.2;1473;46.7;1477;138.66;1577;23.7;2367;60.000;2367;26.000;2367;30.000;1466;21;1466;21;1415;11.6;1862;612.430;1545;0.00;7485;0;7485;0;7485;0;1423;109.1;1566;0.1;152;0.9;314;0.0;152;801;1424;89;1424;2;1424;80;7582;0;7485;1;1894;0.0;1526;0;7485;0;314;800;7706;0;3576;0;1473;26.2;1427;54;1473;27.1;1576;23.4;1577;27.7;1577;33.6;1494;23.7;1495;24.8;1495;23.3;1473;31.4;1427;32;1523;73;1523;77;1523;75;1524;73;1426;57;1426;55;1445;21.2;1595;23.0;1576;31;7706;0;7706;1;7485;0;7485;0;7485;0;3576;0;1595;0.2465;1595;0.14;
1624;-1;1624;792;1776;991;1623;3.459;1624;28;8487;0;8487;0;8487;0;8606;0;4570;0;1673;26.2;1673;46.6;1676;134.76;1777;23.7;2667;60.000;2667;26.000;2667;30.000;1666;21;1666;21;1616;11.6;2112;612.465;1745;0.00;8487;0;8487;0;8487;0;1624;109.2;1766;0.1;172;0.9;314;0.0;172;801;1624;89;1625;2;1623;80;8585;0;8487;1;2144;0.0;1726;0;8487;0;314;800;8707;0;4570;0;1674;26.2;1627;54;1674;27.1;1777;23.4;1777;27.7;1777;33.6;1695;23.7;1695;24.8;1695;23.3;1674;31.3;1627;32;1723;73;1723;77;1724;75;1724;73;1626;57;1626;55;1645;21.4;1795;23.0;1777;31;8707;0;8707;1;8487;0;8487;0;8487;0;4570;0;1796;0.2439;1795;0.00;
1824;-1;1824;792;1977;991;1823;3.460;1825;37;9488;0;9488;0;9488;0;9608;0;4578;0;1874;26.2;1873;46.6;1876;134.18;1977;23.7;2968;60.000;2968;26.000;2968;30.000;1866;21;1866;21;1816;11.6;2363;612.301;1945;0.00;9488;0;9488;0;9488;0;1824;108.4;1967;0.1;192;0.9;564;0.0;192;801;1824;89;1825;2;1825;80;9585;0;9488;1;2395;0.0;1927;0;9488;0;564;800;9709;0;4578;0;1874;26.2;1827;53;1874;27.1;1977;23.4;1978;27.7;1977;33.6;1895;23.7;1895;24.9;1895;23.3;1875;31.3;1827;32;1924;74;1924;77;1924;75;1924;72;1826;58;1827;55;1845;21.3;1995;23.0;1977;31;9709;0;9709;1;9488;0;9488;0;9488;0;4578;0;1995;0.2436;1996;0.00;
2024;-29;2024;774;2177;991;2024;3.460;2025;47;10490;0;10490;0;10490;0;10610;0;5572;0;2075;26.1;2074;46.7;2077;137.60;2178;23.7;3268;60.000;3268;26.000;3268;30.000;2066;21;2067;21;2016;11.6;2613;612.322;2146;0.00;10490;0;10490;0;10490;0;2024;106.3;2167;0.1;212;0.9;564;0.0;212;801;2025;89;2025;2;2025;80;10587;0;10490;1;2645;0.0;2127;0;10490;0;564;800;10710;0;5572;0;2074;26.2;2028;53;2074;27.1;2177;23.4;2178;27.7;2178;33.6;2095;23.7;2096;24.9;2096;23.3;2075;31.3;2027;32;2125;74;2125;77;2125;75;2125;72;2027;58;2027;54;2046;21.4;2195;23.0;2177;31;10710;0;10710;1;10490;0;10490;0;10490;0;5572;0;2196;0.2445;2196;0.91;
2224;-57;2224;737;2378;991;2224;3.460;2226;56;11491;0;11491;0;11491;0;11612;0;5580;0;2274;26.1;2274;46.6;2277;140.13;2379;23.7;3569;60.000;3569;26.000;3569;30.000;2267;21;2267;21;2217;11.6;2863;612.444;2346;0.00;11491;0;11491;0;11491;0;2225;107.0;2367;0.1;232;0.9;815;0.0;232;801;2225;89;2225;2;2225;80;11588;0;11491;1;2896;0.0;2327;0;11491;0;815;800;11712;0;5580;0;2275;26.2;2228;52;2275;27.1;2379;23.4;2379;27.6;2379;33.6;2296;23.7;2296;24.9;2296;23.3;2274;31.2;2228;32;2324;74;2324;76;2325;75;2325;73;2227;58;2227;55;2246;21.4;2396;23.0;2378;31;11712;0;11712;1;11491;0;11491;0;11491;0;5580;0;2396;0.2439;2396;0.16;
2425;-57;2425;737;2577;991;2424;3.460;2426;56;12493;0;12493;0;12493;0;12613;0;6573;0;2475;26.1;2474;46.6;2478;132.39;2578;23.8;3869;60.000;3869;26.000;3869;30.000;2467;21;2467;21;2417;11.6;3114;612.384;2546;0.00;12493;0;12493;0;12493;0;2425;107.0;2568;0.1;252;0.9;815;0.0;252;801;2425;89;2425;2;2426;80;12590;0;12493;1;3146;0.0;2528;0;12493;0;815;800;12714;0;6573;0;2475;26.2;2429;53;2475;27.1;2578;23.4;2578;27.6;2579;33.7;2496;23.7;2496;24.8;2496;23.3;2475;31.2;2429;32;2524;74;2525;76;2525;75;2525;73;2428;59;2429;55;2446;21.4;2596;23.0;2578;31;12714;0;12714;1;12493;0;12493;0;12493;0;6573;0;2596;0.2420;2597;0.00;
2625;-11;2625;755;2778;991;2625;3.459;2626;65;13495;0;13495;0;13495;0;13613;0;6581;0;2676;26.1;2675;46.6;2678;135.33;2779;23.8;4170;60.000;4170;26.000;4170;30.000;2667;21;2668;21;2617;11.6;3364;612.164;2747;0.00;13494;0;13494;0;13494;0;2625;109.0;2768;0.1;272;0.9;1065;0.0;272;801;2626;89;2626;2;2626;80;13591;0;13494;1;3396;0.0;2728;0;13494;0;1065;800;13716;0;6581;0;2675;26.2;2629;53;2675;27.1;2778;23.4;2779;27.6;2778;33.7;2696;23.7;2696;24.9;2697;23.4;2676;31.2;2628;32;2725;74;2725;76;2725;75;2725;73;2628;59;2628;55;2647;21.4;2796;23.0;2778;31;13716;0;13716;1;13494;0;13494;0;13494;0;6581;0;2797;0.2392;2797;0.00;
2826;-47;2826;737;2978;991;2826;3.459;2827;19;14496;0;14496;0;14496;0;14616;0;7575;0;2875;26.1;2875;46.6;2878;139.60;2979;23.8;4470;60.000;4470;26.000;4470;30.000;2868;21;2868;21;2817;11.6;3615;612.089;2947;0.00;14496;0;14496;0;14496;0;2827;108.4;2968;0.1;292;0.9;1065;0.0;292;801;2827;89;2827;2;2827;80;14593;0;14496;1;3647;0.0;2928;0;14496;0;1065;800;14717;0;7575;0;2876;26.2;2829;52;2876;27.1;2979;23.4;2979;27.6;2979;33.7;2897;23.7;2897;24.9;2897;23.4;2875;31.2;2829;32;2925;74;2925;77;2926;75;2926;73;2828;58;2828;56;2847;21.4;2997;23.0;2978;31;14717;0;14717;1;14496;0;14496;0;14496;0;7575;0;2997;0.2375;2997;0.15;
3026;-29;3025;728;3178;991;3025;3.459;3027;47;15498;0;15498;0;15498;0;15618;0;7582;0;3075;26.1;3075;46.6;3078;139.86;3180;23.8;4770;60.000;4770;26.000;4770;30.000;3068;21;3068;21;3018;11.6;3865;612.000;3147;0.00;15497;0;15497;0;15497;0;3026;107.3;3168;0.1;312;0.9;1315;0.0;312;801;3026;89;3026;2;3027;80;15594;0;15497;1;3897;0.0;3128;0;15497;0;1315;800;15719;0;7582;0;3076;26.2;3030;52;3076;27.1;3179;23.4;3179;27.6;3179;33.7;3097;23.7;3097;24.9;3097;23.4;3076;31.1;3030;33;3125;76;3126;78;3126;76;3126;73;3029;58;3029;56;3047;21.3;3197;23.0;3179;31;15719;0;15719;1;15497;0;15497;0;15497;0;7582;0;3197;0.2371;3198;0.73;
3226;-47;3226;746;3379;991;3226;3.459;3227;84;16499;0;16499;0;16499;0;16619;0;8576;0;3276;26.1;3276;46.6;3279;142.49;3380;23.8;5071;60.000;5071;26.000;5071;30.000;3268;21;3268;21;3218;11.6;4115;611.855;3348;0.00;16499;0;16499;0;16499;0;3226;105.8;3369;0.1;332;0.9;1315;0.0;332;801;3226;89;3227;2;3227;80;16596;0;16499;1;4147;0.0;3329;0;16499;0;1315;800;16721;0;8576;0;3276;26.2;3230;52;3276;27.1;3379;23.4;3380;27.7;3379;33.7;3297;23.7;3297;24.9;3298;23.4;3277;31.1;3229;33;3326;75;3326;77;3326;75;3326;73;3229;58;3229;56;3248;21.4;3397;23.0;3379;31;16721;0;16721;1;16499;0;16499;0;16499;0;8576;0;3398;0.2366;3398;0.72;
3426;-38;3426;792;3579;991;3426;3.458;3427;65;17502;0;17502;0;17502;0;17620;0;8585;0;3476;26.1;3476;46.6;3479;134.30;3580;23.8;5371;60.000;5371;26.000;5371;30.000;3468;21;3469;21;3418;11.6;4366;611.668;3548;0.00;17501;0;17501;0;17501;0;3427;106.8;3569;0.1;352;0.9;1566;0.0;352;801;3427;89;3427;2;3427;80;17598;0;17501;1;4398;0.0;3529;0;17501;0;1566;800;17722;0;8585;0;3476;26.2;3430;52;3477;27.1;3579;23.4;3580;27.7;3580;33.7;3498;23.7;3498;24.9;3498;23.4;3477;31.1;3430;33;3526;75;3526;77;3526;75;3527;73;3429;59;3429;56;3448;21.4;3598;23.0;3579;31;17722;0;17722;1;17501;0;17501;0;17501;0;8585;0;3599;0.2382;3599;0.85;
3627;-38;3626;792;3779;991;3626;3.458;3628;65;18502;0;18502;0;18502;0;18622;0;9577;0;3676;26.1;3676;46.7;3679;135.42;3780;23.8;5672;60.000;5672;26.000;5672;30.000;3669;21;3669;21;3619;11.6;4616;611.668;3748;0.00;18502;0;18502;0;18502;0;3627;106.8;3769;0.1;372;0.9;1566;0.0;372;801;3627;89;3627;2;3628;80;18599;0;18502;1;4648;0.0;3729;0;18502;0;1566;800;18724;0;9577;0;3677;26.3;3630;52;3677;27.1;3780;23.4;3780;27.6;3780;33.7;3698;23.8;3698;24.9;3698;23.4;3677;31.1;3630;33;3726;75;3727;78;3727;76;3727;73;3629;59;3630;56;3648;21.4;3798;23.0;3780;31;18724;0;18724;1;18502;0;18502;0;18502;0;9577;0;3798;0.2369;3798;0.02;
3827;-38;3827;792;3980;991;3826;3.458;3828;65;19504;0;19504;0;19504;0;19624;0;9585;0;3877;26.1;3876;46.7;3880;136.19;3981;23.8;5972;60.000;5972;26.000;5972;30.000;3869;21;3869;21;3819;11.6;4867;611.882;3948;0.00;19504;0;19504;0;19504;0;3827;106.8;3969;0.1;392;0.9;1816;0.0;392;801;3827;89;3828;2;3828;80;19602;0;19504;1;4898;0.0;3930;0;19504;0;1816;800;19726;0;9585;0;3877;26.3;3831;53;3877;27.1;3980;23.4;3981;27.6;3980;33.7;3898;23.8;3898;24.9;3899;23.4;3878;31.0;3830;32;3927;75;3927;78;3927;76;3927;73;3830;59;3830;56;3849;21.3;3998;23.0;3980;31;19726;0;19726;1;19504;0;19504;0;19504;0;9585;0;3999;0.2385;3999;0.61;
4027;-20;4027;819;4180;991;4027;3.454;4028;65;20505;0;20505;0;20505;0;20626;0;10579;0;4077;26.1;4077;46.7;4080;138.66;4181;23.8;6273;60.000;6273;26.000;6273;30.000;4069;21;4070;21;4019;11.6;5117;611.914;4149;0.00;20505;0;20505;0;20505;0;4027;108.5;4170;0.1;412;0.9;1816;0.0;412;801;4028;89;4028;2;4028;80;20602;0;20505;1;5149;0.0;4130;0;20505;0;1816;800;20727;0;10579;0;4077;26.2;4031;54;4078;27.1;4180;23.4;4181;27.6;4181;33.7;4099;23.8;4100;24.9;4100;23.4;4078;31.0;4031;32;4127;75;4127;78;4127;76;4128;73;4030;59;4030;55;4050;21.4;4199;23.0;4180;31;20727;0;20727;1;20505;0;20505;0;20505;0;10579;0;4199;0.2405;4199;0.84;
4228;-38;4227;764;4380;991;4227;3.453;4229;56;21507;0;21507;0;21507;0;21627;0;10587;0;4277;26.2;4277;46.7;4280;140.99;4381;23.8;6573;60.000;6573;26.000;6573;30.000;4270;21;4270;21;4219;11.6;5367;611.712;4349;0.00;21507;0;21507;0;21507;0;4228;108.1;4370;0.1;432;0.9;2067;0.0;432;801;4228;89;4228;2;4228;80;21604;0;21507;1;5399;0.0;4330;0;21507;0;2067;800;21729;0;10587;0;4278;26.2;4231;53;4278;27.1;4381;23.4;4381;27.6;4381;33.7;4299;23.8;4299;24.9;4299;23.4;4278;31.0;4231;32;4327;75;4327;77;4328;76;4328;73;4230;58;4231;55;4249;21.4;4399;23.0;4381;31;21729;0;21729;1;21507;0;21507;0;21507;0;10587;0;4399;0.2417;4399;0.39;
4429;-20;4429;728;4581;991;4427;3.453;4429;56;22509;0;22509;0;22509;0;22628;0;11580;0;4478;26.2;4477;46.7;4481;133.99;4582;23.8;6874;60.000;6874;26.000;6874;30.000;4470;21;4470;21;4420;11.6;5618;611.642;4550;0.00;22508;0;22508;0;22508;0;4428;106.9;4570;0.1;452;0.9;2067;0.0;452;801;4428;89;4428;2;4428;80;22606;0;22508;1;5650;0.0;4532;0;22508;0;2067;800;22731;0;11580;0;4478;26.3;4431;53;4478;27.1;4581;23.4;4582;27.6;4581;33.7;4499;23.8;4499;24.9;4500;23.5;4479;31.0;4431;32;4528;75;4528;78;4528;76;4528;73;4430;58;4431;55;4449;21.4;4599;23.0;4581;31;22731;0;22731;1;22508;0;22508;0;22508;0;11580;0;4599;0.2413;4600;0.00;
4628;8;4628;673;4781;991;4628;3.452;4629;75;23510;0;23510;0;23510;0;23630;0;11588;0;4678;26.2;4678;46.7;4681;135.85;4782;23.8;7174;60.000;7174;26.000;7174;30.000;4670;21;4670;21;4620;11.6;5868;611.687;4750;0.00;23510;0;23510;0;23510;0;4628;106.1;4771;0.1;472;0.9;2317;0.0;472;801;4629;89;4629;2;4629;80;23607;0;23510;1;5900;0.0;4731;0;23510;0;2317;800;23733;0;11588;0;4678;26.3;4632;53;4679;27.1;4781;23.4;4782;27.6;4782;33.7;4700;23.8;4700;24.9;4700;23.5;4679;30.9;4632;32;4728;75;4728;78;4728;76;4729;73;4631;60;4631;56;4650;21.4;4800;23.0;4781;31;23733;0;23733;1;23510;0;23510;0;23510;0;11588;0;4800;0.2397;4800;0.00;
4828;-11;4828;682;4981;991;4828;3.451;4830;37;24511;0;24511;0;24511;0;24632;0;12582;0;4878;26.2;4878;46.7;4881;139.83;4982;23.8;7474;60.000;7474;26.000;7474;30.000;4870;21;4871;21;4820;11.7;6119;611.637;4950;0.00;24511;0;24511;0;24511;0;4829;106.8;4971;0.1;492;0.9;2317;0.0;492;801;4829;89;4829;2;4829;80;24608;0;24511;1;6150;0.0;4931;0;24511;0;2317;800;24734;0;12582;0;4879;26.3;4832;54;4879;27.1;4982;23.4;4982;27.6;4982;33.7;4900;23.9;4900;24.9;4900;23.5;4879;30.9;4832;32;4929;75;4929;78;4930;76;4930;73;4831;59;4832;56;4850;21.4;5000;23.0;4981;31;24734;0;24734;1;24511;0;24511;0;24511;0;12582;0;5000;0.2363;5000;0.00;
5030;-11;5030;636;5182;991;5028;3.451;5029;28;25513;0;25513;0;25513;0;25633;0;12590;0;5079;26.2;5078;46.7;5081;134.80;5183;23.8;7775;60.000;7775;26.000;7775;30.000;5071;21;5071;21;5021;11.7;6369;611.467;5150;0.00;25513;0;25513;0;25513;0;5029;108.7;5171;0.1;512;0.9;2567;0.0;512;801;5029;89;5029;2;5029;80;25610;0;25513;1;6401;0.0;5132;0;25513;0;2567;800;25736;0;12590;0;5079;26.3;5032;54;5079;27.1;5182;23.4;5182;27.6;5182;33.7;5100;23.9;5100;24.9;5100;23.5;5079;30.9;5032;32;5128;75;5129;78;5129;76;5129;73;5032;59;5032;57;5050;21.4;5200;23.0;5182;31;25736;0;25736;1;25513;0;25513;0;25513;0;12590;0;5200;0.2366;5201;1.01;
5230;-29;5230;664;5383;991;5229;3.451;5229;56;26515;0;26515;0;26515;0;26635;0;13583;0;5279;26.1;5279;46.7;5282;138.15;5384;23.8;8075;60.000;8075;26.000;8075;30.000;5271;21;5271;21;5221;11.6;6619;611.419;5351;0.00;26514;0;26514;0;26514;0;5230;108.0;5371;0.1;532;0.9;2567;0.0;532;801;5230;89;5229;2;5229;80;26611;0;26514;1;6651;0.0;5332;0;26514;0;2567;800;26738;0;13583;0;5279;26.3;5233;54;5280;27.1;5383;23.4;5384;27.6;5383;33.7;5300;23.8;5301;24.9;5301;23.5;5280;30.9;5232;32;5329;76;5329;78;5329;76;5329;74;5232;59;5232;57;5251;21.4;5400;23.0;5383;31;26738;0;26738;1;26514;0;26514;0;26514;0;13583;0;5401;0.2361;5401;0.38;
5430;8;5429;710;5582;991;5429;3.451;5429;56;27516;0;27516;0;27516;0;27635;0;13591;0;5479;26.1;5479;46.6;5483;131.92;5582;23.8;8376;60.000;8376;26.000;8376;30.000;5471;21;5472;21;5421;11.6;6870;611.440;5551;0.00;27516;0;27516;0;27516;0;5430;107.9;5572;0.1;552;0.9;2818;0.0;552;801;5430;89;5430;2;5431;80;27613;0;27516;1;6901;0.0;5532;0;27516;0;2818;800;27739;0;13591;0;5480;26.3;5434;54;5480;27.1;5583;23.4;5583;27.6;5583;33.7;5501;23.9;5501;24.9;5501;23.5;5480;30.8;5433;32;5529;76;5529;78;5530;77;5530;74;5433;60;5433;56;5451;21.3;5601;23.0;5583;31;27739;0;27739;1;27516;0;27516;0;27516;0;13591;0;5601;0.2353;5601;0.13;
5632;-11;5632;710;5782;991;5630;3.451;5631;19;28518;0;28518;0;28518;0;28638;0;14585;0;5679;26.1;5679;46.6;5682;132.08;5784;23.7;8676;60.000;8676;26.000;8676;30.000;5672;21;5672;21;5621;11.6;7120;611.245;5751;0.00;28517;0;28517;0;28517;0;5630;107.1;5772;0.1;572;0.9;2818;0.0;572;801;5631;89;5631;2;5631;80;28614;0;28517;1;7152;0.0;5733;0;28517;0;2818;800;28741;0;14585;0;5680;26.3;5633;54;5680;27.1;5783;23.4;5783;27.5;5783;33.7;5701;23.9;5701;25.0;5701;23.5;5680;30.8;5633;32;5729;76;5730;78;5730;76;5730;74;5633;60;5633;56;5651;21.3;5801;23.0;5783;31;28741;0;28741;1;28517;0;28517;0;28517;0;14585;0;5801;0.2332;5802;0.00;
5831;17;5830;774;5983;991;5830;3.450;5830;-9;29520;0;29520;0;29520;0;29640;0;14593;0;5880;26.1;5880;46.7;5883;139.87;5984;23.7;8977;60.000;8977;26.000;8977;30.000;5872;21;5872;21;5822;11.6;7370;610.880;5952;0.00;29520;0;29520;0;29520;0;5831;105.5;5972;0.1;592;0.9;3068;0.0;592;801;5831;89;5830;2;5830;80;29616;0;29520;1;7402;0.0;5933;0;29520;0;3068;800;29743;0;14593;0;5880;26.3;5833;54;5880;27.1;5983;23.4;5984;27.5;5983;33.7;5901;23.9;5901;25.0;5902;23.5;5881;30.8;5833;32;5930;76;5930;78;5930;76;5930;74;5833;60;5833;56;5852;21.3;6001;23.0;5983;31;29743;0;29743;1;29520;0;29520;0;29520;0;14593;0;6002;0.2323;6002;0.17;
6031;8;6030;755;6183;991;6030;3.450;6030;-28;30521;0;30521;0;30521;0;30641;0;15586;0;6080;26.1;6080;46.7;6083;137.35;6184;23.7;9277;60.000;9277;26.000;9277;30.000;6072;21;6072;21;6022;11.6;7621;610.892;6152;0.00;30520;0;30520;0;30520;0;6031;107.3;6173;0.1;612;1.0;3068;0.0;612;801;6031;89;6031;2;6031;80;30618;0;30520;1;7652;0.0;6134;0;30520;0;3068;800;30745;0;15586;0;6081;26.3;6035;54;6081;27.1;6184;23.4;6184;27.5;6184;33.7;6102;23.9;6102;25.0;6102;23.5;6081;30.8;6034;32;6130;76;6130;78;6130;76;6131;74;6034;60;6034;56;6052;21.3;6203;23.0;6183;31;30745;0;30745;1;30520;0;30520;0;30520;0;15586;0;6203;0.2322;6203;0.61;
