Time,Ciś. pow. za turb.[Pa],Ciśnienie atmosferyczne[hPa],ECT - wyjście z sil.[°C],MAF[kg/h],Moc[kW],Temp. oleju w misce[°C],Temp. otoczenia[°C],Temp. pal. na wyjściu sil.[°C],Temp. powietrza za turb.[°C],Temp. spalin 1/6[°C],Temp. spalin 2/6[°C],Temp. spalin 3/6[°C],Temp. spalin 4/6[°C],Wilgotność względna[%],Zużycie paliwa średnie[g/s],Moment obrotowy[Nm],Obroty[obr/min]
201811.0,1286.0,1003.0,50.0,243.6000061,1.700000048,56.0,15.80000019,32.40000153,23.0,137.0,126.0,122.0,122.0,40.0,0.570599973,11.10000038,1595.0
202011.0,1332.0,1003.0,50.0,242.8999939,2.099999905,56.0,15.80000019,32.40000153,23.0,138.0,125.0,122.0,122.0,40.0,0.571099997,13.80000019,1593.503740648379
202212.0,1332.0,1003.0,50.0,243.0,2.599999905,56.0,15.80000019,32.5,23.0,138.0,125.0,122.0,122.0,40.0,0.570800006,16.79999924,1592.0
202412.0,1249.0,1003.0,50.0,242.1999969,3.099999905,56.0,15.80000019,32.5,23.0,138.0,125.0,122.0,122.0,40.0,0.5722,20.0,1590.0
202613.0,1194.0,1003.0,50.09999847,242.5,3.700000048,56.0,15.80000019,32.5,23.0,139.0,127.0,122.0,122.0,40.0,0.57190001,23.358354495660848,1591.002493765586
202813.0,1268.0,1003.0,50.09999847,243.0,4.199999809,56.0,15.80000019,32.5,23.0,139.0,127.0,122.0,122.0,40.0,0.573000014,26.70000076,1592.0
203013.0,1277.0,1003.0,50.09999847,241.6000061,4.800000191,56.0,15.80000019,32.5,23.0,139.0,127.0,122.0,122.0,40.0,0.573700011,30.20000076,1593.0
203213.0,1277.0,1003.0,50.09999847,241.6000061,5.400000095,56.0,15.80000019,32.5,23.0,141.0,128.0,122.0,122.0,40.0,0.575100005,33.5,1595.0
203413.0,1442.0,1003.0,50.09999847,243.6000061,5.900000095,56.0,15.80000019,32.40000153,23.0,141.0,128.0,122.0,122.0,40.0,0.576799989,36.70000076,1597.0
203613.0,1423.0,1003.0,50.09999847,242.3999939,6.400000095,56.0,15.80000019,32.5,23.0,141.0,128.0,124.0,122.0,40.0,0.576699972,39.5428939121197,1597.498753117207
203814.0,1405.0,1003.0,50.0,244.0,6.900000095,56.0,15.80000019,32.5,23.0,141.0,128.0,124.0,122.0,40.0,0.57980001,42.40000153,1598.0
204014.0,1533.0,1003.0,50.0,244.3999939,7.300000191,56.0,15.80000019,32.5,23.0,142.0,129.0,125.0,124.0,40.0,0.581099987,44.70000076,1599.0
204214.0,1515.0,1003.0,50.0,243.3000031,7.699999809,56.0,15.80000019,32.5,23.0,142.0,129.0,125.0,124.0,40.0,0.583800018,46.39717163520799,1600.3311148086523
204414.0,1506.0,1003.0,50.0,244.6999969,8.0,56.0,15.80000019,32.5,23.0,142.0,131.0,125.0,124.0,40.0,0.585699975,48.09434251041597,1601.6622296173045
204615.0,1560.0,1003.0,50.0,243.8000031,8.300000191,56.0,15.80000019,32.5,23.0,142.0,131.0,125.0,122.0,40.0,0.58859998,49.79999924,1603.0
204815.0,1615.0,1003.0,50.0,244.8999939,8.5,56.0,15.80000019,32.5,23.0,142.0,131.0,125.0,122.0,40.0,0.591600001,50.57403227121098,1603.0
205015.0,1725.0,1003.0,50.0,245.0,8.600000381,56.0,15.80000019,32.5,24.0,143.0,130.0,127.0,122.0,40.0,0.594500005,51.34806530242197,1603.0
205215.0,1734.0,1003.0,50.0,243.6000061,8.800000191,57.0,15.80000019,32.5,23.0,143.0,130.0,128.0,124.0,40.0,0.600000024,52.122098333632955,1603.0
205416.0,1743.0,1003.0,50.0,244.5,8.800000191,57.0,15.80000019,32.5,23.0,144.0,131.0,128.0,125.0,40.0,0.604099989,52.90000153,1603.0
205616.0,1817.0,1003.0,50.0,245.6999969,8.899999619,56.0,15.80000019,32.5,23.0,145.0,132.0,128.0,127.0,40.0,0.608399987,53.13294560321131,1601.6688851913477
205816.0,1853.0,1003.0,50.09999847,244.3000031,8.899999619,56.0,15.80000019,32.5,23.0,145.0,132.0,129.0,126.0,40.0,0.611100018,53.36588967642263,1600.3377703826955
206017.0,1844.0,1003.0,50.09999847,245.3999939,9.0,56.0,15.80000019,32.5,23.0,146.0,133.0,130.0,127.0,40.0,0.615999997,53.59999847,1599.0
206217.0,1844.0,1003.0,50.09999847,245.3999939,9.0,56.0,15.80000019,32.5,23.0,146.0,133.0,130.0,127.0,40.0,0.622200012,53.59999847,1599.749063670412
206419.0,1844.0,1003.0,50.20000076,245.3999939,9.0,57.0,15.80000019,32.5,22.0,147.0,135.0,132.0,127.0,40.0,0.626999974,53.59999847,1600.5056179775281
206617.0,1853.0,1003.0,50.20000076,245.0,9.0,57.0,15.80000019,32.5,22.0,147.0,135.0,132.0,127.0,40.0,0.633899987,53.59999847,1601.247191011236
206818.0,1789.0,1003.0,50.20000076,246.3000031,9.0,57.0,15.80000019,32.40000153,23.0,,136.0,132.0,128.0,40.0,0.639900029,53.59999847,1602.0
207020.0,1826.0,1003.0,50.20000076,244.6000061,9.0,57.0,15.80000019,32.5,23.0,150.0,136.0,133.0,128.0,40.0,0.647000015,53.59999847,1600.9925187032418
207219.0,1817.0,1003.0,50.20000076,246.1000061,9.0,55.0,15.80000019,32.5,23.0,150.0,136.0,134.0,128.0,40.0,0.652800024,53.59999847,1600.0
207419.0,1881.0,1003.0,50.20000076,246.3000031,9.0,55.0,15.80000019,32.5,23.0,,,134.0,128.0,40.0,0.659600019,53.5,1600.0
207621.0,1862.0,1003.0,50.29999924,244.8999939,8.899999619,55.0,15.80000019,32.5,23.0,150.0,136.0,134.0,129.0,40.0,0.666299999,53.29850296992519,1601.0074812967582
207820.0,1798.0,1003.0,50.29999924,245.3000031,8.899999619,56.0,15.80000019,32.5,24.0,150.0,136.0,134.0,129.0,40.0,0.671599984,53.09999847,1602.0
208020.0,1872.0,1003.0,50.29999924,244.6999969,8.899999619,56.0,15.80000019,32.5,23.0,152.0,139.0,136.0,131.0,40.0,0.6778,53.09999847,1602.0
208220.0,1890.0,1003.0,50.29999924,244.8000031,8.899999619,57.0,15.80000019,32.5,23.0,152.0,139.0,136.0,131.0,40.0,0.684000015,53.0,1602.0
208420.0,1945.0,1003.0,50.29999924,245.8999939,8.899999619,57.0,15.80000019,32.5,24.0,152.0,142.0,136.0,131.0,40.0,0.693199992,52.86688800998336,1601.667221297837
208620.0,1936.0,1003.0,50.29999924,244.8999939,8.800000191,56.0,15.80000019,32.5,24.0,152.0,142.0,138.0,132.0,40.0,0.701200008,52.733776019966726,1601.3344425956739
208821.0,1926.0,1003.0,50.29999924,244.6999969,8.800000191,56.0,15.80000019,32.5,24.0,155.0,144.0,141.0,132.0,40.0,0.710200012,52.59999847,1601.0
209022.0,1917.0,1003.0,50.29999924,245.3000031,8.800000191,56.0,15.80000019,32.5,24.0,155.0,144.0,141.0,134.0,40.0,0.717999995,52.466222197604,1600.6655574043261
209221.0,1917.0,1003.0,50.29999924,245.3000031,8.800000191,57.0,15.80000019,32.5,23.0,155.0,144.0,141.0,134.0,40.0,0.724300027,52.33377703239601,1600.3344425956739
209422.0,1963.0,1003.0,50.29999924,244.5,8.800000191,57.0,15.80000019,32.5,23.0,157.0,146.0,143.0,134.0,40.0,0.731299996,52.20000076,1600.0
209622.0,1917.0,1003.0,50.29999924,245.5,8.699999809,56.0,15.80000019,32.5,23.0,158.0,147.0,143.0,135.0,40.0,0.736299992,52.20000076,1600.0
209822.0,2027.0,1003.0,50.29999924,245.5,8.699999809,56.0,15.80000019,32.5,23.0,158.0,147.0,143.0,135.0,40.0,0.742399991,52.10024975750623,1600.997506234414
210023.0,2000.0,1003.0,50.29999924,244.3999939,8.699999809,56.0,15.80000019,32.5,23.0,158.0,147.0,143.0,135.0,40.0,0.747500002,52.0,1602.0
210223.0,1981.0,1003.0,50.40000153,245.6000061,8.699999809,57.0,15.80000019,32.40000153,23.0,160.0,147.0,143.0,135.0,40.0,0.753499985,51.90000153,1600.0
210423.0,2027.0,1003.0,50.40000153,246.1999969,8.699999809,57.0,15.80000019,32.5,23.0,160.0,147.0,145.0,138.0,40.0,0.759599984,51.79999924,1599.0
210624.0,1972.0,1003.0,50.40000153,245.6999969,8.699999809,57.0,15.80000019,32.5,23.0,160.0,149.0,145.0,138.0,40.0,0.765100002,51.70000076,1598.0
210824.0,2045.0,1003.0,50.40000153,245.6999969,8.600000381,57.0,15.80000019,32.5,23.0,160.0,150.0,145.0,138.0,40.0,0.771200001,51.59999847,1599.0
211024.0,2027.0,1003.0,50.40000153,244.1999969,8.600000381,57.0,15.80000019,32.5,23.0,160.0,150.0,146.0,138.0,40.0,0.777100027,51.5,1599.0
211224.0,1981.0,1003.0,50.40000153,245.3999939,8.600000381,57.0,15.80000019,32.5,23.0,161.0,150.0,146.0,138.0,40.0,0.784799993,51.42872416250891,1598.7148966500356
211426.0,2027.0,1003.0,50.40000153,246.1000061,8.600000381,57.0,15.80000019,32.5,23.0,162.0,151.0,148.0,139.0,40.0,0.790700018,51.35673556664291,1598.4269422665716
211627.0,1945.0,1003.0,50.40000153,245.1000061,8.600000381,57.0,15.80000019,32.5,23.0,162.0,151.0,148.0,139.0,40.0,0.797299981,51.28510334996436,1598.1404133998574
211825.0,2018.0,1003.0,50.40000153,246.1000061,8.600000381,57.0,15.80000019,32.59999847,24.0,162.0,151.0,148.0,139.0,40.0,0.802900016,51.21454027084818,1597.8581610833928
212028.0,1954.0,1003.0,50.40000153,244.5,8.600000381,57.0,15.80000019,32.59999847,24.0,163.0,153.0,151.0,143.0,40.0,0.809099972,51.14219529579473,1597.568781183179
212227.0,1954.0,1003.0,50.40000153,244.5,8.600000381,57.0,15.80000019,32.59999847,24.0,164.0,154.0,151.0,144.0,40.0,0.817399979,51.07127583749109,1597.2851033499644
212427.0,1936.0,1003.0,50.40000153,245.5,8.5,57.0,15.80000019,32.59999847,24.0,164.0,154.0,151.0,144.0,40.0,0.824400008,51.0,1597.0
212627.0,2018.0,1003.0,50.40000153,246.1000061,8.5,56.0,15.80000019,32.59999847,24.0,165.0,154.0,152.0,144.0,40.0,0.832499981,50.90000153,1597.0
212828.0,1972.0,1003.0,50.40000153,245.1000061,8.5,56.0,15.80000019,32.59999847,24.0,166.0,155.0,153.0,145.0,40.0,0.839600027,50.866556504559064,1597.3344425956739
213028.0,2000.0,1003.0,50.40000153,245.5,8.5,56.0,15.80000019,32.59999847,24.0,166.0,155.0,153.0,145.0,40.0,0.847599983,50.83327787227953,1597.667221297837
213228.0,1917.0,1003.0,50.40000153,244.3000031,8.5,57.0,15.80000019,32.59999847,24.0,166.0,157.0,153.0,145.0,40.0,0.854700029,50.79999924,1598.0
213428.0,1926.0,1003.0,50.5,244.8000031,8.5,57.0,15.80000019,32.59999847,24.0,167.0,158.0,153.0,145.0,40.0,0.859600008,50.79999924,1597.0
213628.0,2000.0,1003.0,50.5,245.5,8.5,56.0,15.80000019,32.59999847,24.0,167.0,158.0,154.0,146.0,40.0,0.865999997,50.70000076,1597.0
213829.0,1926.0,1003.0,50.5,244.6999969,8.5,56.0,15.80000019,32.5,24.0,167.0,158.0,155.0,147.0,40.0,0.870700002,50.70000076,1597.501246882793
214029.0,2018.0,1003.0,50.59999847,245.3000031,8.5,56.0,15.80000019,32.59999847,24.0,167.0,158.0,155.0,147.0,40.0,0.876699984,50.70000076,1598.0
214229.0,1936.0,1003.0,50.59999847,244.1999969,8.5,56.0,15.80000019,32.59999847,23.0,167.0,158.0,155.0,147.0,40.0,0.881600022,50.59999847,1599.0
214430.0,1881.0,1003.0,50.59999847,244.5,8.5,56.0,15.80000019,32.59999847,23.0,167.0,159.0,155.0,148.0,40.0,0.888300002,50.59999847,1599.501246882793
214630.0,1945.0,1003.0,50.59999847,245.6999969,8.5,57.0,15.80000019,32.59999847,24.0,168.0,160.0,155.0,148.0,40.0,0.894200027,50.59999847,1600.0
214830.0,1917.0,1003.0,50.59999847,244.3999939,8.5,57.0,15.80000019,32.59999847,24.0,168.0,160.0,155.0,149.0,40.0,0.899500012,50.5,1600.0
215031.0,1890.0,1003.0,50.59999847,245.0,8.5,57.0,15.80000019,32.59999847,24.0,169.0,,157.0,149.0,40.0,0.905700028,50.5,1598.997506234414
215231.0,1890.0,1003.0,50.59999847,245.0,8.5,57.0,15.80000019,32.59999847,24.0,170.0,161.0,158.0,148.0,40.0,0.910000026,50.5,1598.0
215431.0,1963.0,1003.0,50.59999847,246.1999969,8.5,57.0,15.80000019,32.59999847,24.0,170.0,162.0,158.0,148.0,40.0,0.916100025,50.5,1598.0
215631.0,1945.0,1003.0,50.59999847,245.0,8.399999619,57.0,15.80000019,32.59999847,24.0,170.0,162.0,158.0,148.0,40.0,0.920700014,50.40000153,1600.0
215832.0,1991.0,1003.0,50.59999847,245.5,8.399999619,57.0,15.80000019,32.70000076,24.0,171.0,162.0,160.0,150.0,40.0,0.925800025,50.40000153,1600.501246882793
216032.0,1954.0,1003.0,50.59999847,244.6999969,8.5,57.0,15.80000019,32.70000076,24.0,172.0,163.0,159.0,150.0,40.0,0.929700017,50.40000153,1601.0
216234.0,1981.0,1003.0,50.59999847,244.8999939,8.399999619,57.0,15.80000019,32.70000076,24.0,172.0,163.0,159.0,150.0,40.0,0.933600008,50.37118544188302,1600.8559201141227
216434.0,2045.0,1003.0,50.59999847,245.6999969,8.399999619,56.0,15.80000019,32.70000076,23.0,172.0,163.0,159.0,150.0,40.0,0.93900001,50.342654661569185,1600.7132667617689
216634.0,1991.0,1003.0,50.59999847,244.6000061,8.399999619,56.0,15.80000019,32.70000076,23.0,172.0,163.0,159.0,150.0,40.0,0.942600012,50.31412388125535,1600.570613409415
216835.0,1954.0,1003.0,50.5,245.3000031,8.399999619,56.0,15.80000019,32.79999924,23.0,173.0,164.0,161.0,153.0,40.0,0.948099971,50.28545044703994,1600.4272467902995
217034.0,2036.0,1003.0,50.59999847,245.3999939,8.399999619,56.0,15.80000019,32.79999924,23.0,173.0,164.0,161.0,153.0,40.0,0.951600015,50.257062320627675,1600.2853067047076
217234.0,1963.0,1003.0,50.59999847,244.5,8.399999619,57.0,15.80000019,32.79999924,23.0,173.0,164.0,161.0,153.0,40.0,0.955299973,50.22853154031384,1600.1426533523538
217434.0,1936.0,1003.0,50.59999847,245.8999939,8.399999619,57.0,15.80000019,32.79999924,23.0,175.0,164.0,161.0,153.0,40.0,0.957400024,50.20000076,1600.0
217635.0,1981.0,1003.0,50.59999847,244.6000061,8.399999619,57.0,15.80000019,32.79999924,23.0,175.0,165.0,161.0,153.0,40.0,0.958800018,50.20000076,1600.250936329588
217835.0,1963.0,1003.0,50.59999847,245.8999939,8.399999619,57.0,15.80000019,32.79999924,23.0,175.0,165.0,163.0,153.0,40.0,0.962000012,50.20000076,1600.5006242197253
218036.0,1963.0,1003.0,50.59999847,245.8999939,8.399999619,57.0,15.80000019,32.79999924,24.0,175.0,166.0,163.0,153.0,40.0,0.963699996,50.20000076,1600.7515605493134
218235.0,1963.0,1003.0,50.59999847,245.8999939,8.399999619,58.0,15.80000019,32.79999924,24.0,175.0,167.0,163.0,153.0,40.0,0.966199994,50.20000076,1601.0
218436.0,1981.0,1003.0,50.59999847,244.1999969,8.399999619,58.0,15.80000019,32.79999924,23.0,175.0,167.0,163.0,153.0,40.0,0.966700017,50.20000076,1600.3311148086523
218636.0,1972.0,1003.0,50.59999847,245.6999969,8.399999619,58.0,15.80000019,32.79999924,23.0,176.0,167.0,164.0,154.0,40.0,0.968400002,50.20000076,1599.6655574043261
218836.0,2018.0,1003.0,50.59999847,244.5,8.399999619,57.0,15.80000019,32.79999924,23.0,177.0,168.0,164.0,154.0,40.0,0.969699979,50.20000076,1599.0
219036.0,1991.0,1003.0,50.59999847,245.3000031,8.399999619,57.0,15.80000019,32.79999924,24.0,178.0,168.0,164.0,155.0,40.0,0.971300006,50.20000076,1599.0
219237.0,2091.0,1003.0,50.70000076,245.8999939,8.399999619,57.0,15.80000019,32.90000153,23.0,178.0,168.0,164.0,155.0,40.0,0.97420001,50.16655573455907,1599.3344425956739
219437.0,2064.0,1003.0,50.70000076,244.5,8.399999619,57.0,15.80000019,32.90000153,23.0,178.0,168.0,164.0,155.0,40.0,0.975000024,50.133277102279536,1599.667221297837
219637.0,2009.0,1003.0,50.70000076,245.5,8.399999619,57.0,15.80000019,32.90000153,23.0,178.0,168.0,164.0,155.0,40.0,0.978100002,50.09999847,1600.0
219838.0,2100.0,1003.0,50.70000076,246.1000061,8.399999619,57.0,15.80000019,32.90000153,23.0,179.0,169.0,165.0,157.0,40.0,0.978699982,50.09999847,1599.6655574043261
220038.0,2027.0,1003.0,50.70000076,244.6000061,8.399999619,58.0,15.80000019,32.90000153,24.0,179.0,169.0,165.0,157.0,40.0,1.003499985,50.09999847,1599.332778702163
220238.0,2091.0,1003.0,50.70000076,245.3999939,8.399999619,58.0,15.80000019,32.90000153,24.0,179.0,170.0,165.0,157.0,40.0,0.976800025,50.09999847,1599.0
220439.0,2018.0,1003.0,50.70000076,244.3999939,8.399999619,58.0,15.80000019,33.0,24.0,179.0,171.0,165.0,158.0,40.0,0.978399992,50.09999847,1599.3344425956739
220639.0,2018.0,1003.0,50.70000076,244.6000061,8.399999619,57.0,15.80000019,33.0,24.0,179.0,170.0,165.0,158.0,40.0,0.980099976,50.09999847,1599.667221297837
220839.0,1972.0,1003.0,50.70000076,245.6999969,8.399999619,57.0,15.80000019,33.0,24.0,179.0,171.0,165.0,158.0,40.0,0.980000019,50.09999847,1600.0
221040.0,1981.0,1003.0,50.70000076,244.8999939,8.399999619,57.0,15.80000019,33.0,24.0,180.0,170.0,166.0,158.0,40.0,0.981700003,50.31505317360491,1599.9913589269593
221241.0,1981.0,1003.0,50.70000076,244.8999939,8.399999619,57.0,15.80000019,33.0,24.0,181.0,171.0,166.0,159.0,40.0,0.982500017,50.530107877209815,1599.9827178539185
221441.0,1899.0,1003.0,50.70000076,245.6000061,8.399999619,57.0,15.80000019,33.0,24.0,181.0,171.0,167.0,159.0,40.0,0.982900023,50.744092656916195,1599.974119771291
221641.0,1981.0,1003.0,50.70000076,245.3000031,8.399999619,57.0,15.80000019,33.0,24.0,181.0,171.0,167.0,159.0,40.0,0.98210001,50.95807743662257,1599.9655216886633
221842.0,1963.0,1003.0,50.70000076,244.6000061,8.399999619,57.0,15.80000019,33.0,24.0,182.0,171.0,168.0,159.0,40.0,0.982299984,51.17313214022747,1599.9568806156228
222042.0,1917.0,1003.0,50.70000076,245.8000031,8.399999619,57.0,15.80000019,33.0,24.0,182.0,171.0,168.0,159.0,40.0,0.983799994,51.38711691993385,1599.948282532995
222242.0,2009.0,1003.0,50.70000076,245.6000061,8.399999619,58.0,15.80000019,33.0,24.0,182.0,173.0,168.0,160.0,40.0,0.984399974,51.601101699640225,1599.9396844503676
222442.0,1908.0,1003.0,50.70000076,245.5,8.399999619,57.0,15.80000019,33.09999847,24.0,,173.0,168.0,160.0,40.0,0.986299992,51.815086479346604,1599.93108636774
222642.0,2027.0,1003.0,50.70000076,245.8999939,8.399999619,57.0,15.80000019,33.09999847,24.0,182.0,172.0,168.0,160.0,40.0,0.987800002,52.02907125905298,1599.9224882851124
222843.0,2018.0,1003.0,50.70000076,244.5,8.399999619,57.0,15.80000019,33.09999847,24.0,182.0,172.0,168.0,160.0,40.0,0.989400029,52.24412596265788,1599.9138472120717
223043.0,1945.0,1003.0,50.70000076,245.3000031,8.399999619,57.0,15.80000019,33.09999847,24.0,183.0,173.0,169.0,160.0,40.0,0.989700019,52.45811074236426,1599.9052491294442
223243.0,1963.0,1003.0,50.70000076,245.5,8.399999619,58.0,15.80000019,33.09999847,23.0,183.0,173.0,169.0,160.0,40.0,0.989700019,52.672095522070634,1599.8966510468165
223444.0,1908.0,1003.0,50.70000076,244.1000061,8.399999619,58.0,15.80000019,33.09999847,23.0,182.0,174.0,169.0,160.0,40.0,0.9903,52.88715022567554,1599.8880099737758
223644.0,1936.0,1003.0,50.70000076,245.1999969,8.399999619,58.0,15.80000019,33.09999847,24.0,182.0,174.0,169.0,160.0,40.0,0.985800028,53.10113500538192,1599.8794118911483
223844.0,1853.0,1003.0,50.70000076,243.8999939,8.399999619,58.0,15.80000019,33.09999847,23.0,184.0,174.0,169.0,161.0,40.0,0.990100026,53.31511978508829,1599.8708138085208
224045.0,1835.0,1003.0,50.70000076,244.3000031,8.399999619,58.0,15.80000019,33.09999847,23.0,185.0,174.0,169.0,161.0,40.0,0.988900006,53.5301744886932,1599.86217273548
224244.0,1835.0,1003.0,50.70000076,244.3000031,8.399999619,58.0,15.80000019,33.09999847,23.0,185.0,174.0,169.0,161.0,40.0,0.989199996,53.743089344501044,1599.8536176432656
224445.0,1926.0,1003.0,50.70000076,245.0,8.399999619,58.0,15.80000019,33.09999847,24.0,185.0,174.0,170.0,162.0,40.0,0.989700019,53.95814404810595,1599.8449765702248
224645.0,1881.0,1003.0,50.70000076,244.3999939,8.399999619,58.0,15.80000019,33.20000076,24.0,184.0,175.0,170.0,162.0,40.0,0.989799976,54.17212882781233,1599.8363784875974
224845.0,1862.0,1003.0,50.70000076,245.1999969,8.399999619,58.0,15.80000019,33.20000076,23.0,184.0,175.0,170.0,162.0,40.0,0.9903,54.3861136075187,1599.8277804049696
225046.0,1954.0,1003.0,50.70000076,245.3000031,8.399999619,57.0,15.80000019,33.20000076,23.0,185.0,175.0,171.0,162.0,40.0,0.989099979,54.60116831112361,1599.819139331929
225246.0,1890.0,1003.0,50.70000076,244.0,8.399999619,57.0,15.80000019,33.20000076,23.0,185.0,176.0,171.0,163.0,40.0,0.989899993,54.81515309082999,1599.8105412493014
225448.0,1862.0,1003.0,50.70000076,245.1999969,8.399999619,57.0,15.80000019,33.20000076,23.0,186.0,176.0,171.0,164.0,40.0,0.987999976,55.03127771833343,1599.8018571858477
225647.0,1917.0,1003.0,50.70000076,245.6999969,8.399999619,57.0,15.80000019,33.20000076,24.0,186.0,176.0,171.0,164.0,40.0,0.988200009,55.244192574141266,1599.7933020936332
225847.0,1890.0,1003.0,50.70000076,244.1000061,8.399999619,58.0,15.80000019,33.20000076,24.0,186.0,176.0,171.0,164.0,40.0,0.987399995,55.458177353847645,1599.7847040110055
226049.0,1917.0,1003.0,50.70000076,245.6000061,8.399999619,58.0,15.80000019,33.20000076,24.0,186.0,176.0,171.0,164.0,40.0,0.987200022,55.674301981351086,1599.7760199475517
226248.0,1899.0,1003.0,50.70000076,244.1000061,8.399999619,58.0,15.80000019,33.20000076,24.0,186.0,176.0,171.0,164.0,40.0,0.988600016,55.88721683715893,1599.7674648553373
226449.0,1908.0,1003.0,50.70000076,245.0,8.399999619,58.0,15.80000019,33.20000076,24.0,187.0,176.0,171.0,164.0,40.0,0.987500012,56.10227154076384,1599.7588237822965
226649.0,1945.0,1003.0,50.70000076,245.8999939,8.399999619,57.0,15.80000019,33.20000076,24.0,187.0,178.0,172.0,164.0,40.0,0.987900019,56.31625632047021,1599.750225699669
226849.0,1890.0,1003.0,50.70000076,245.0,8.399999619,57.0,15.80000019,33.29999924,24.0,187.0,178.0,172.0,164.0,40.0,0.987399995,56.53024110017658,1599.7416276170413
227050.0,1917.0,1003.0,50.70000076,244.3000031,8.399999619,57.0,15.80000019,33.29999924,24.0,187.0,176.0,172.0,164.0,40.0,0.987699986,56.745295803781495,1599.7329865440006
227249.0,1917.0,1003.0,50.70000076,244.3000031,8.399999619,57.0,15.80000019,33.29999924,24.0,187.0,177.0,172.0,164.0,40.0,0.986500025,56.958210659589334,1599.7244314517864
227449.0,1972.0,1003.0,50.70000076,245.1999969,8.399999619,57.0,15.80000019,33.29999924,24.0,188.0,177.0,172.0,164.0,40.0,0.985800028,57.17219543929571,1599.7158333691586
227650.0,1926.0,1003.0,50.70000076,244.3999939,8.399999619,57.0,15.80000019,33.29999924,24.0,188.0,178.0,173.0,165.0,40.0,0.986999989,57.38725014290062,1599.707192296118
227850.0,1890.0,1003.0,50.70000076,245.3999939,8.399999619,57.0,15.80000019,33.29999924,24.0,188.0,178.0,173.0,165.0,40.0,0.985899985,57.60123492260699,1599.6985942134904
228050.0,2009.0,1003.0,50.70000076,245.3999939,8.399999619,58.0,15.80000019,33.29999924,24.0,188.0,178.0,174.0,165.0,40.0,0.985700011,57.81521970231337,1599.6899961308627
228251.0,1991.0,1003.0,50.70000076,244.0,8.399999619,58.0,15.80000019,33.29999924,23.0,188.0,178.0,174.0,165.0,40.0,0.983799994,58.03027440591828,1599.6813550578222
228451.0,1963.0,1003.0,50.70000076,244.6000061,8.399999619,58.0,15.80000019,33.29999924,23.0,188.0,178.0,174.0,165.0,40.0,0.983299971,58.24425918562466,1599.6727569751945
228652.0,1972.0,1003.0,50.79999924,243.8999939,8.399999619,58.0,15.80000019,33.29999924,23.0,188.0,178.0,173.0,166.0,40.0,0.981299996,58.45931388922956,1599.6641159021538
228852.0,1945.0,1003.0,50.79999924,244.6000061,8.399999619,58.0,15.80000019,33.29999924,23.0,189.0,178.0,174.0,166.0,40.0,0.980499983,58.673298668935935,1599.6555178195263
229052.0,1972.0,1003.0,50.79999924,245.1999969,8.399999619,58.0,15.80000019,33.40000153,23.0,189.0,178.0,174.0,166.0,40.0,0.981100023,58.88728344864231,1599.6469197368988
229252.0,1981.0,1003.0,50.79999924,245.0,8.399999619,58.0,15.80000019,33.29999924,24.0,190.0,178.0,174.0,166.0,40.0,0.980499983,59.10126822834869,1599.638321654271
229452.0,1890.0,1003.0,50.79999924,245.5,8.399999619,57.0,15.80000019,33.29999924,24.0,190.0,178.0,173.0,166.0,40.0,0.980799973,59.315253008055066,1599.6297235716436
229653.0,1972.0,1003.0,50.79999924,245.6000061,8.399999619,57.0,15.80000019,33.29999924,24.0,190.0,180.0,174.0,167.0,40.0,0.978999972,59.53030771165997,1599.6210824986028
229853.0,1936.0,1003.0,50.79999924,244.3999939,8.399999619,57.0,15.80000019,33.40000153,24.0,190.0,180.0,174.0,167.0,40.0,0.978500009,59.744292491366345,1599.6124844159751
230054.0,1917.0,1003.0,50.79999924,246.0,8.399999619,57.0,15.80000019,33.40000153,24.0,190.0,180.0,174.0,167.0,40.0,0.976599991,59.95934719497125,1599.6038433429346
230254.0,1917.0,1003.0,50.79999924,246.0,8.399999619,57.0,15.80000019,33.40000153,24.0,190.0,180.0,175.0,168.0,40.0,0.975000024,60.17333197467763,1599.595245260307
230455.0,1963.0,1003.0,50.79999924,245.8999939,8.399999619,57.0,15.80000019,33.40000153,24.0,190.0,181.0,175.0,168.0,40.0,0.974300027,60.38838667828254,1599.5866041872662
230656.0,1972.0,1003.0,50.79999924,244.1000061,8.399999619,57.0,15.80000019,33.40000153,24.0,191.0,179.0,175.0,168.0,40.0,0.972500026,60.60344138188744,1599.5779631142254
230855.0,2018.0,1003.0,50.79999924,245.6000061,8.399999619,57.0,15.80000019,33.40000153,24.0,191.0,,175.0,168.0,40.0,0.97299999,60.81635623769529,1599.5694080220112
231056.0,1972.0,1003.0,50.79999924,244.3999939,8.399999619,57.0,15.80000019,33.40000153,24.0,192.0,181.0,175.0,168.0,40.0,0.972800016,61.031410941300194,1599.5607669489705
231256.0,1954.0,1003.0,50.79999924,244.6999969,8.399999619,58.0,15.80000019,33.40000153,24.0,192.0,181.0,176.0,168.0,40.0,0.973500013,61.24539572100657,1599.5521688663428
231456.0,1936.0,1003.0,50.79999924,245.6999969,8.399999619,58.0,15.80000019,33.40000153,24.0,192.0,,176.0,168.0,40.0,0.973699987,61.459380500712946,1599.5435707837153
231656.0,2027.0,1003.0,50.79999924,245.6000061,8.399999619,58.0,15.80000019,33.40000153,24.0,192.0,181.0,176.0,168.0,40.0,0.973200023,61.67336528041932,1599.5349727010876
