Time,Ciś. pow. za turb.[Pa],Ciśnienie atmosferyczne[hPa],ECT - wyjście z sil.[°C],MAF[kg/h],Moc[kW],Temp. oleju w misce[°C],Temp. otoczenia[°C],Temp. pal. na wyjściu sil.[°C],Temp. powietrza za turb.[°C],Temp. spalin 1/6[°C],Temp. spalin 2/6[°C],Temp. spalin 3/6[°C],Temp. spalin 4/6[°C],Wilgotność względna[%],Zużycie paliwa średnie[g/s],Moment obrotowy[Nm],Obroty[obr/min]
128297,1213,1003,50.5,244,0.200000003,52,15.89999962,29.60000038,21,118,116,113,111,40,0.64139998,1.47167109962554,1318.39306011602
128497,1176,1003,50.40000153,244.1000061,0.200000003,52,15.89999962,29.60000038,21,119,116,113,111,40,0.642799973,1.47209961975902,1319.34008966784
128699,1231,1003,50.40000153,244.3000031,0.200000003,52,15.89999962,29.60000038,22,119,116,113,111,40,0.64230001,1.47253242509384,1320.29658951518
128898,1231,1003,50.40000153,244.3000031,0.200000003,52,15.89999962,29.60000038,22,119,116,113,111,40,0.64230001,1.47295880262666,1321.23888391925
129098,1259,1003,50.40000153,243,0.200000003,52,15.89999962,29.60000038,21,120,117,114,112,40,0.640699983,1.47338732276014,1322.18591347107
129299,1240,1003,50.40000153,243.8999939,0.200000003,52,15.89999962,29.60000038,21,120,118,114,112,40,0.640500009,1.47381798549429,1323.13767817065
129499,1249,1003,50.40000153,244.3000031,0.200000003,52,15.89999962,29.70000076,21,120,118,114,112,40,0.640200019,1.47424650562778,1324.08470772247
129699,1249,1003,50.40000153,242.5,0.200000003,52,15.89999962,29.70000076,22,120,118,114,112,40,0.640100002,1.47467502576126,1325.03173727429
129900,1259,1003,50.40000153,243.5,0.200000003,52,15.89999962,29.70000076,22,119,117,115,113,40,0.641099989,1.47510568849541,1325.98350197387
130100,1350,1003,50.40000153,242.8000031,0.200000003,52,15.89999962,29.70000076,22,119,117,115,113,40,0.639599979,1.4755342086289,1326.93053152569
130302,1304,1003,50.40000153,243.8999939,0.200000003,52,15.89999962,29.70000076,22,119,117,115,113,40,0.639199972,1.47596701396372,1327.88703137303
130501,1377,1003,50.40000153,244.8999939,0.200000003,52,15.89999962,29.70000076,22,121,117,115,113,40,0.637099981,1.47639339149653,1328.82932577709
130701,1359,1003,50.29999924,243.3999939,0.200000003,51,15.89999962,29.79999924,21,121,118,115,112,40,0.653999984,1.47682191163002,1329.77635532892
130903,1368,1003,50.29999924,244.3000031,0.200000003,51,15.89999962,29.79999924,21,121,118,115,112,40,0.628799975,1.47725471696483,1330.73285517626
131102,1323,1003,50.29999924,243.6000061,0.200000003,51,15.89999962,29.79999924,21,121,118,115,112,40,0.628600001,1.47768109449765,1331.67514958032
131302,1323,1003,50.29999924,243.1999969,0.200000003,51,15.89999962,29.79999924,21,121,119,114,112,40,0.629400015,1.47810961463114,1332.62217913214
131503,1295,1003,50.29999924,243.6999969,0.200000003,51,15.89999962,29.79999924,21,121,119,114,112,40,0.627499998,1.47854027736529,1333.57394383172
131703,1295,1003,50.29999924,243.6999969,0.200000003,52,15.89999962,29.79999924,21,122,119,115,113,40,0.627399981,1.47896879749877,1334.52097338354
131903,1341,1003,50.29999924,243.6000061,0.200000003,52,15.89999962,29.79999924,21,121,119,115,113,40,0.627099991,1.47939731763225,1335.46800293536
132103,1323,1003,50.29999924,242.6000061,0.200000003,52,15.89999962,29.79999924,22,121,119,115,113,40,0.626699984,1.47982583776574,1336.41503248718
132303,1377,1003,50.29999924,243.8999939,0.200000003,51,15.89999962,29.79999924,21,122,119,115,113,40,0.62529999,1.48025435789922,1337.36206203901
132504,1304,1003,50.29999924,242.6999969,0.200000003,51,15.89999962,29.79999924,21,122,119,115,113,40,0.624300003,1.48068502063337,1338.31382673859
132704,1295,1003,50.29999924,243.6999969,0.200000003,51,15.89999962,29.79999924,21,122,119,117,113,40,0.62440002,1.48111354076686,1339.26085629041
132904,1259,1003,50.29999924,244.3999939,0.200000003,52,15.89999962,29.89999962,21,122,119,117,114,40,0.622699976,1.48154206090034,1340.20788584223
133105,1240,1003,50.20000076,242.6999969,0.200000003,51,15.89999962,29.89999962,21,122,119,116,114,40,0.621800005,1.48197272363449,1341.15965054181
133305,1194,1003,50.20000076,243.5,0.200000003,51,15.89999962,29.89999962,21,122,119,116,114,40,0.619599998,1.48240124376798,1342.10668009363
133505,1277,1003,50.20000076,244.5,0.200000003,51,15.89999962,29.89999962,21,122,119,116,114,40,0.619000018,1.48282976390146,1343.05370964545
133705,1231,1003,50.20000076,243.3999939,0.200000003,51,15.89999962,29.89999962,21,124,119,116,114,40,0.617799997,1.48325828403495,1344.00073919727
133906,1304,1003,50.20000076,244.3000031,0.200000003,52,15.89999962,29.89999962,21,124,120,118,115,40,0.616699994,1.4836889467691,1344.95250389686
134106,1213,1003,50.20000076,243.1000061,0.200000003,52,15.89999962,29.89999962,22,122,121,118,115,40,0.616299987,1.48411746690258,1345.89953344868
134306,1204,1003,50.20000076,243.3000031,0.200000003,52,15.89999962,29.89999962,22,122,121,118,115,40,0.611500025,1.48454598703607,1346.8465630005
134508,1121,1003,50.09999847,243.3999939,0.200000003,52,15.89999962,29.89999962,22,122,119,117,114,40,0.614300013,1.48497879237088,1347.80306284784
134707,1121,1003,50.09999847,243.3999939,0.200000003,52,15.89999962,30,22,122,120,117,115,40,0.611899972,1.4854051699037,1348.7453572519
134907,1094,1003,50.09999847,242.6000061,0.200000003,52,15.89999962,30,22,122,120,117,115,40,0.611599982,1.48583369003719,1349.69238680372
135108,1039,1003,50.09999847,244.1999969,0.200000003,51,15.89999962,30,22,124,120,117,115,40,0.609799981,1.48626435277134,1350.6441515033
135309,1140,1003,50.09999847,244.3000031,0.200000003,51,15.89999962,30,22,124,121,117,115,40,0.609099984,1.48669501550549,1351.59591620288
135510,1085,1003,50,242.6999969,0.200000003,52,15.89999962,30,22,124,121,117,116,40,0.609000027,1.48712567823964,1352.54768090246
135709,1076,1003,50,243.8999939,0.200000003,52,15.89999962,30.10000038,22,124,121,117,116,40,0.608200014,1.48755205577246,1353.48997530653
135910,1103,1003,50,242.5,0.200000003,52,15.89999962,30.10000038,22,124,121,117,116,40,0.608200014,1.48798271850661,1354.44174000611
136110,1103,1003,50,242.5,0.200000003,52,15.89999962,30.10000038,22,125,121,118,116,40,0.606100023,1.48841123864009,1355.38876955793
136310,1140,1003,50,244.1999969,0.200000003,52,15.89999962,30,22,125,121,118,116,40,0.605400026,1.48883975877358,1356.33579910975
136510,1112,1003,50,242.8000031,0.200000003,52,15.89999962,30.10000038,22,125,121,118,116,40,0.603600025,1.48926827890706,1357.28282866157
136711,1130,1003,50,243.6999969,0.200000003,52,15.89999962,30.10000038,22,125,122,118,115,40,0.603600025,1.48969894164121,1358.23459336115
136911,1130,1003,49.90000153,243.6999969,0.200000003,52,15.89999962,30.10000038,22,125,122,118,115,40,0.604200006,1.4901274617747,1359.18162291297
137111,1140,1003,50,242.8000031,0.200000003,52,15.89999962,30.10000038,22,125,122,118,115,40,0.602699995,1.49055598190818,1360.12865246479
137311,1094,1003,50,244.3999939,0.200000003,52,15.89999962,30.10000038,22,125,122,118,115,40,0.602800012,1.49098450204166,1361.07568201662
137511,1094,1003,50,244.3999939,0.200000003,52,15.89999962,30.10000038,22,125,121,118,115,40,0.601300001,1.49141302217515,1362.02271156844
137712,1204,1003,50,244.6999969,0.200000003,52,15.89999962,30.10000038,22,125,121,119,115,40,0.601599991,1.4918436849093,1362.97447626802
137912,1130,1003,50,243.3000031,0.200000003,52,15.89999962,30.10000038,22,125,121,119,115,40,0.600199997,1.49227220504278,1363.92150581984
138112,1185,1003,50,244.6000061,0.200000003,52,15.89999962,30.10000038,22,125,121,119,116,40,0.599099994,1.49270072517627,1364.86853537166
138313,1167,1003,50,243.3999939,0.200000003,51,15.89999962,30.10000038,22,125,122,119,116,40,0.597899973,1.49313138791042,1365.82030007124
138513,1112,1003,50,244.3000031,0.200000003,51,15.89999962,30.10000038,22,125,122,119,116,40,0.596199989,1.4935599080439,1366.76732962306
138713,1158,1003,49.90000153,244.8999939,0.200000003,51,15.89999962,30.10000038,22,125,122,119,116,40,0.597500026,1.49398842817739,1367.71435917488
138913,1158,1003,49.90000153,243.5,0.200000003,51,15.89999962,30.10000038,22,125,122,119,116,40,0.597000003,1.49441694831087,1368.66138872671
139114,1176,1003,49.90000153,244.1000061,0.200000003,51,15.89999962,30.10000038,22,126,122,119,117,40,0.597100019,1.49484761104502,1369.61315342629
139314,1167,1003,49.90000153,242.6000061,0.200000003,52,15.89999962,30.20000076,22,126,122,119,117,40,0.596099973,1.49527613117851,1370.56018297811
139514,1149,1003,49.90000153,243.1000061,0.200000003,52,15.89999962,30.20000076,22,126,122,119,117,40,0.596499979,1.49570465131199,1371.50721252993
139716,1213,1003,49.90000153,243.3999939,0.200000003,52,15.89999962,30.20000076,22,126,122,119,117,40,0.595600009,1.49613745664681,1372.46371237727
139915,1185,1003,49.90000153,241.6999969,0.200000003,52,15.89999962,30.20000076,22,125,122,119,117,40,0.595099986,1.49656383417963,1373.40600678133
140117,1130,1003,49.90000153,243.3000031,0.200000003,52,15.89999962,30.20000076,22,125,122,119,117,40,0.596700013,1.49699663951444,1374.36250662867
140317,1149,1003,49.90000153,242.5,0.200000003,52,15.89999962,30.20000076,22,125,122,120,117,40,0.595700026,1.49742515964793,1375.30953618049
140517,1149,1003,49.90000153,242.5,0.200000003,52,15.89999962,30.20000076,22,125,122,120,117,40,0.596099973,1.49785367978141,1376.25656573231
140718,1094,1003,49.90000153,243.3000031,0.200000003,52,15.89999962,30.20000076,22,126,122,119,117,40,0.595799983,1.49828434251556,1377.20833043189
140917,1194,1003,49.90000153,243.8999939,0.200000003,52,15.89999962,30.20000076,22,126,122,119,117,40,0.596400023,1.49871072004838,1378.15062483596
141117,1194,1003,49.90000153,242.3000031,0.200000003,52,15.89999962,30.20000076,22,,122,119,117,40,0.595399976,1.49913924018186,1379.09765438778
141317,1121,1003,49.90000153,242.8000031,0.200000003,52,15.89999962,30.29999924,22,126,122,119,117,40,0.595600009,1.49956776031535,1380.0446839396
141518,1185,1003,49.90000153,243.5,0.200000003,52,15.89999962,30.29999924,22,127,122,120,117,40,0.596700013,1.4999984230495,1380.99644863918
141718,1140,1003,49.90000153,243.1000061,0.200000003,52,15.89999962,30.29999924,22,127,122,119,117,40,0.595899999,1.50042694318298,1381.943478191
141918,1130,1003,49.90000153,243.6999969,0.200000003,52,15.89999962,30.29999924,22,127,122,119,117,40,0.597000003,1.50085546331647,1382.89050774282
142118,1167,1003,49.79999924,242.3000031,0.200000003,52,15.89999962,30.29999924,22,126,122,119,117,40,0.596400023,1.50128398344995,1383.83753729465
142319,1140,1003,49.79999924,243.3999939,0.200000003,52,15.89999962,30.39999962,22,127,122,120,118,40,0.596499979,1.5017146461841,1384.78930199423
142519,1167,1003,49.79999924,243.8999939,0.200000003,53,15.89999962,30.39999962,22,127,124,120,118,40,0.595799983,1.50214316631759,1385.73633154605
142720,1140,1003,49.79999924,243.1999969,0.200000003,52,15.89999962,30.39999962,22,127,124,120,118,40,0.595799983,1.50257382905174,1386.68809624563
142920,1204,1003,49.90000153,243.8000031,0.200000003,52,15.89999962,30.39999962,22,127,124,120,118,40,0.596400023,1.50300234918522,1387.63512579745
143120,1185,1003,49.79999924,242.6999969,0.200000003,52,15.89999962,30.39999962,22,128,124,120,118,40,0.594900012,1.50343086931871,1388.58215534927
143321,1121,1003,49.79999924,243.6000061,0.200000003,52,15.89999962,30.39999962,22,128,124,120,118,40,0.596199989,1.50386153205286,1389.53392004885
143521,1121,1003,49.79999924,243.6000061,0.200000003,52,15.89999962,30.39999962,22,128,122,120,117,40,0.596300006,1.50429005218634,1390.48094960067
143721,1167,1003,49.79999924,244.1000061,0.200000003,52,15.89999962,30.39999962,22,128,122,120,117,40,0.596199989,1.50471857231983,1391.42797915249
143921,1103,1003,49.79999924,243.1000061,0.200000003,53,15.89999962,30.5,22,128,122,120,117,40,0.594200015,1.50514709245331,1392.37500870432
144121,1140,1003,49.79999924,243.3999939,0.200000003,53,15.89999962,30.5,22,128,122,120,117,40,0.594200015,1.50557561258679,1393.32203825614
144322,1194,1003,49.79999924,242.8000031,0.200000003,53,15.89999962,30.5,22,128,122,120,117,40,0.593999982,1.50600627532095,1394.27380295572
144522,1213,1003,49.79999924,242.3999939,0.200000003,52,15.89999962,30.5,22,128,122,120,117,40,0.593100011,1.50643479545443,1395.22083250754
144722,1130,1003,49.79999924,243.1000061,0.200000003,52,15.89999962,30.5,23,128,122,120,117,40,0.593599975,1.50686331558791,1396.16786205936
144923,1240,1003,49.90000153,243,0.200000003,52,15.89999962,30.5,22,128,124,120,118,40,0.591700017,1.50729397832207,1397.11962675894
145124,1149,1003,49.79999924,243.8000031,0.200000003,52,15.89999962,30.5,22,128,124,120,118,40,0.591700017,1.50772464105622,1398.07139145852
145324,1167,1003,49.90000153,244.1999969,0.200000003,51,15.89999962,30.60000038,22,128,124,120,118,40,0.590900004,1.5081531611897,1399.01842101034
145525,1140,1003,49.79999924,243.1000061,0.200000003,52,15.89999962,30.60000038,22,128,124,121,118,40,0.591000021,1.50858382392385,1399.97018570992
145726,1121,1003,49.79999924,243.6000061,0.200000003,52,15.89999962,30.60000038,22,128,124,121,118,40,0.590900004,1.509014486658,1400.9219504095
145925,1204,1003,49.90000153,244.3999939,0.200000003,52,15.89999962,30.60000038,22,128,124,121,118,40,0.589699984,1.50944086419082,1401.86424481357
146125,1185,1003,49.79999924,242.8999939,0.200000003,52,15.89999962,30.60000038,22,128,122,122,118,40,0.589999974,1.5098693843243,1402.81127436539
146325,1295,1003,49.79999924,244.5,0.200000003,52,15.89999962,30.60000038,22,128,125,121,117,40,0.587700009,1.51029790445779,1403.75830391721
146525,1295,1003,49.79999924,244.5,0.200000003,52,15.89999962,30.60000038,22,128,124,121,117,40,0.587800026,1.51072642459127,1404.70533346903
146726,1222,1003,49.79999924,243.8000031,0.200000003,52,15.89999962,30.60000038,22,128,124,121,118,40,0.587000012,1.51115708732542,1405.65709816861
146926,1286,1003,49.79999924,243.1999969,0.200000003,52,15.89999962,30.60000038,22,128,124,121,118,40,0.587499976,1.51158560745891,1406.60412772043
147126,1259,1003,49.79999924,243.8000031,0.200000003,52,15.89999962,30.60000038,22,128,124,121,118,40,0.586300015,1.51201412759239,1407.55115727225
147326,1249,1003,49.79999924,243.3000031,0.200000003,52,15.89999962,30.60000038,23,128,124,121,117,40,0.584800005,1.51244264772588,1408.49818682408
147527,1194,1003,49.79999924,243.3000031,0.200000003,52,15.89999962,30.60000038,22,129,125,121,119,40,0.585200012,1.51287331046003,1409.44995152366
147727,1286,1003,49.79999924,243.8999939,0.200000003,52,15.89999962,30.60000038,23,129,125,121,119,40,0.584100008,1.51330183059351,1410.39698107548
147927,1194,1003,49.79999924,242.6999969,0.200000003,52,15.80000019,30.70000076,23,129,125,121,119,40,0.584900022,1.513730350727,1411.3440106273
148128,1194,1003,49.79999924,244.1000061,0.200000003,52,15.80000019,30.70000076,23,128,124,122,119,40,0.584599972,1.51416101346115,1412.29577532688
148328,1213,1003,49.79999924,244.3999939,0.200000003,52,15.80000019,30.70000076,23,129,124,122,119,40,0.585799992,1.51458953359463,1413.2428048787
148528,1167,1003,49.79999924,243,0.200000003,52,15.80000019,30.70000076,22,129,124,122,119,40,0.586099982,1.51501805372811,1414.18983443052
148729,1222,1003,49.79999924,244.8000031,0.200000003,52,15.80000019,30.70000076,22,129,125,122,118,40,0.585300028,1.51544871646227,1415.1415991301
148929,1194,1003,49.79999924,243.8999939,0.200000003,52,15.80000019,30.70000076,22,129,125,122,118,40,0.584399998,1.51587723659575,1416.08862868193
149129,1204,1003,49.79999924,243.1000061,0.200000003,52,15.80000019,30.70000076,22,129,125,122,118,40,0.582199991,1.51630575672923,1417.03565823375
149331,1158,1003,49.79999924,244,0.200000003,52,15.89999962,30.70000076,22,129,125,122,118,40,0.582300007,1.51673856206405,1417.99215808109
149531,1222,1003,49.79999924,243.6999969,0.200000003,52,15.89999962,30.70000076,22,129,126,122,119,40,0.581099987,1.51716708219754,1418.93918763291
149730,1222,1003,49.90000153,243.6999969,0.200000003,52,15.89999962,30.70000076,22,130,125,122,119,40,0.581399977,1.51759345973035,1419.88148203697
149932,1140,1003,49.90000153,242.8000031,0.200000003,52,15.89999962,30.70000076,22,129,124,122,119,40,0.5801,1.51802626506517,1420.83798188431
150132,1149,1003,49.79999924,244.6999969,0.200000003,52,15.89999962,30.70000076,22,129,125,122,120,40,0.578599989,1.51845478519866,1421.78501143613
150331,1076,1003,49.79999924,243.1000061,0.200000003,52,15.89999962,30.70000076,22,129,124,122,120,40,0.578100026,1.51888116273147,1422.72730584019
150532,1149,1003,49.79999924,244.1000061,0.200000003,52,15.89999962,30.70000076,23,129,124,121,120,40,0.576300025,1.51931182546562,1423.67907053977
150733,1277,1003,49.79999924,244.1999969,0.200000003,52,15.89999962,30.70000076,23,130,124,122,120,40,0.576499999,1.51974248819978,1424.63083523936
150932,1185,1003,49.79999924,242.6000061,0.200000003,52,15.80000019,30.70000076,22,130,124,122,120,40,0.575500011,1.52016886573259,1425.57312964342
151132,1213,1003,49.79999924,244.5,0.200000003,53,15.80000019,30.70000076,22,130,125,122,120,40,0.575399995,1.52059738586608,1426.52015919524
151333,1158,1003,49.79999924,242.6999969,0.200000003,52,15.80000019,30.70000076,22,130,124,121,120,40,0.573599994,1.52102804860023,1427.47192389482
151533,1149,1003,49.79999924,243.8000031,0.200000003,52,15.80000019,30.70000076,22,130,125,122,119,40,0.573300004,1.52145656873371,1428.41895344664
151733,1240,1003,49.70000076,244.1999969,0.200000003,52,15.80000019,30.70000076,22,130,125,122,119,40,0.573000014,1.5218850888672,1429.36598299846
151933,1140,1003,49.70000076,242.3999939,0.200000003,52,15.80000019,30.70000076,22,129,125,122,119,40,0.572399974,1.52231360900068,1430.31301255028
152134,1149,1003,49.70000076,243.8999939,0.200000003,52,15.80000019,30.70000076,22,130,125,121,119,40,0.573400021,1.52274427173483,1431.26477724987
152334,1176,1003,49.70000076,242.1999969,0.200000003,52,15.80000019,30.70000076,22,130,125,121,119,40,0.573000014,1.52317279186832,1432.21180680169
152535,1176,1003,49.70000076,242.1999969,0.200000003,52,15.80000019,30.70000076,22,130,125,122,120,40,0.574199975,1.52360345460247,1433.16357150127
152735,1158,1003,49.70000076,243.8000031,0.200000003,53,15.80000019,30.70000076,22,130,125,122,120,40,0.573899984,1.52403197473595,1434.11060105309
152935,1249,1003,49.70000076,244.5,0.200000003,53,15.80000019,30.70000076,22,130,126,122,120,40,0.574299991,1.52446049486944,1435.05763060491
153135,1204,1003,49.70000076,243.3999939,0.200000003,53,15.80000019,30.70000076,22,130,126,122,120,40,0.574199975,1.52488901500292,1436.00466015673
153336,1176,1003,49.70000076,243.6000061,0.200000003,53,15.80000019,30.70000076,22,130,126,122,119,40,0.573800027,1.52531967773707,1436.95642485631
153536,1204,1003,49.70000076,243.3000031,0.200000003,53,15.80000019,30.70000076,22,130,126,122,119,40,0.574899971,1.52574819787055,1437.90345440813
153736,1231,1003,49.79999924,242.3999939,0.200000003,53,15.80000019,30.70000076,22,130,126,122,119,40,0.574699998,1.52617671800404,1438.85048395995
153937,1204,1003,49.79999924,243.6000061,0.200000003,53,15.89999962,30.70000076,22,130,126,122,,40,0.574999988,1.52660738073819,1439.80224865954
154137,1277,1003,49.79999924,244,0.200000003,53,15.89999962,30.79999924,22,130,126,122,119,40,0.573300004,1.52703590087167,1440.74927821136
154338,1204,1003,49.79999924,242.3999939,0.200000003,53,15.89999962,30.79999924,22,131,125,122,119,40,0.573099971,1.52746656360583,1441.70104291094
154539,1194,1003,49.70000076,244.1999969,0.200000003,53,15.89999962,30.79999924,21,131,125,121,119,40,0.57249999,1.52789722633998,1442.65280761052
154738,1231,1003,49.70000076,243.1999969,0.200000003,53,15.89999962,30.79999924,21,131,125,121,119,40,0.573400021,1.52832360387279,1443.59510201458
154939,1204,1003,49.70000076,244,0.200000003,52,15.89999962,30.79999924,21,130,126,121,119,40,0.575600028,1.52875426660695,1444.54686671416
155139,1231,1003,49.79999924,244.3999939,0.200000003,52,15.89999962,30.79999924,21,130,125,122,119,40,0.576099992,1.52918278674043,1445.49389626598
155339,1204,1003,49.70000076,243.3999939,0.200000003,52,15.89999962,30.79999924,22,130,125,122,119,40,0.577799976,1.52961130687391,1446.4409258178
155539,1204,1003,49.70000076,243.3999939,0.200000003,53,15.89999962,30.79999924,22,130,126,122,119,40,0.577199996,1.5300398270074,1447.38795536963
155740,1231,1003,49.70000076,242.6999969,0.200000003,53,15.89999962,30.79999924,22,130,126,122,120,40,0.576699972,1.53047048974155,1448.33972006921
155940,1222,1003,49.70000076,243.6000061,0.200000003,53,15.89999962,30.79999924,22,130,126,122,120,40,0.575399995,1.53089900987503,1449.28674962103
156140,1231,1003,49.70000076,242.8000031,0.200000003,53,15.89999962,30.89999962,22,130,126,122,120,40,0.574299991,1.53132753000852,1450.23377917285
156340,1149,1003,49.70000076,243.8999939,0.200000003,53,15.89999962,30.89999962,22,130,126,122,120,40,0.574899971,1.531756050142,1451.18080872467
156541,1240,1003,49.70000076,244.3000031,0.200000003,53,15.89999962,30.89999962,22,130,125,122,120,40,0.574100018,1.53218671287615,1452.13257342425
156741,1149,1003,49.70000076,242.6999969,0.200000003,53,15.89999962,30.89999962,22,130,125,122,120,40,0.574699998,1.53261523300964,1453.07960297607
156941,1158,1003,49.70000076,244.1000061,0.200000003,53,15.89999962,30.89999962,22,130,125,122,120,40,0.574100018,1.53304375314312,1454.02663252789
157141,1149,1003,49.70000076,243.1999969,0.200000003,53,15.89999962,30.89999962,22,130,125,122,120,40,0.574599981,1.5334722732766,1454.97366207972
157342,1121,1003,49.70000076,243.6000061,0.200000003,52,15.89999962,31,22,130,126,122,121,40,0.574199975,1.53390293601076,1455.9254267793
157542,1222,1003,49.70000076,243.8999939,0.200000003,52,15.89999962,31,22,130,126,122,121,40,0.574299991,1.53433145614424,1456.87245633112
157743,1176,1003,49.70000076,242.8000031,0.200000003,53,15.89999962,31,22,130,125,122,120,40,0.575200021,1.53476211887839,1457.8242210307
157943,1167,1003,49.70000076,243.1999969,0.200000003,53,15.89999962,31,23,130,125,122,120,40,0.575100005,1.53519063901188,1458.77125058252
158143,1185,1003,49.70000076,243.1000061,0.200000003,53,15.89999962,31.10000038,23,131,126,122,120,40,0.576300025,1.53561915914536,1459.71828013434
158343,1249,1003,49.70000076,242.8000031,0.200000003,53,15.80000019,31.10000038,23,131,126,122,121,40,0.575699985,1.53604767927884,1460.66530968616
158545,1249,1003,49.70000076,242.8000031,0.200000003,53,15.80000019,31.10000038,23,131,126,122,120,40,0.576600015,1.53648048461366,1461.6218095335
158744,1149,1003,49.70000076,244,0.200000003,53,15.80000019,31.10000038,23,131,126,122,120,40,0.576399982,1.53690686214648,1462.56410393756
158944,1222,1003,49.70000076,243.8000031,0.200000003,53,15.80000019,31.10000038,23,131,126,122,120,40,0.576699972,1.53733538227996,1463.51113348939
159146,1194,1003,49.70000076,242.6000061,0.200000003,53,15.80000019,31.10000038,23,131,127,122,120,40,0.577600002,1.53776818761478,1464.46763333673
159346,1167,1003,49.70000076,243.6999969,0.200000003,53,15.80000019,31.20000076,23,131,127,122,120,40,0.577199996,1.53819670774827,1465.41466288855
159546,1149,1003,49.59999847,242.1000061,0.200000003,53,15.80000019,31.20000076,23,131,127,122,120,40,0.577700019,1.53862522788175,1466.36169244037
159747,1140,1003,49.59999847,243.5,0.200000003,53,15.80000019,31.20000076,23,132,125,122,120,40,0.576499999,1.5390558906159,1467.31345713995
159947,1158,1003,49.59999847,243.5,0.200000003,53,15.80000019,31.29999924,23,131,126,122,120,40,0.576900005,1.53948441074939,1468.26048669177
160147,1176,1003,49.59999847,241.5,0.200000003,53,15.80000019,31.29999924,22,131,126,122,120,40,0.576900005,1.53991293088287,1469.20751624359
160346,1167,1003,49.59999847,242.6999969,0.200000003,53,15.80000019,31.29999924,22,131,126,122,120,40,0.586799979,1.54033930841569,1470.14981064765
160547,1194,1003,49.59999847,243.3999939,0.200000003,53,15.80000019,31.29999924,22,131,127,122,120,40,0.571500003,1.54076997114984,1471.10157534724
160747,1176,1003,49.59999847,242.3000031,0.200000003,53,15.80000019,31.39999962,22,132,126,122,120,40,0.569800019,1.54119849128332,1472.04860489906
160947,1185,1003,49.59999847,243.1000061,0.200000003,53,15.80000019,31.39999962,22,132,126,122,119,40,0.5704,1.54162701141681,1472.99563445088
161148,1176,1003,49.59999847,242,0.200000003,53,15.80000019,31.29999924,22,132,126,122,121,40,0.568400025,1.54205767415096,1473.94739915046
161348,1140,1003,49.59999847,242.6999969,0.200000003,53,15.89999962,31.39999962,22,132,126,122,121,40,0.568300009,1.54248619428444,1474.89442870228
161548,1185,1003,49.59999847,243.3999939,0.200000003,53,15.89999962,31.39999962,22,132,126,122,121,40,0.567499995,1.54291471441793,1475.8414582541
161749,1185,1003,49.59999847,243.3999939,0.200000003,53,15.89999962,31.39999962,22,132,126,122,120,40,0.567499995,1.54334537715208,1476.79322295368
161949,1103,1003,49.59999847,242.1000061,0.200000003,53,15.89999962,31.39999962,23,132,126,122,120,40,0.566999972,1.54377389728556,1477.7402525055
162149,1094,1003,49.59999847,243,0.200000003,53,15.89999962,31.39999962,23,131,126,122,120,40,0.565999985,1.54420241741904,1478.68728205733
162349,1204,1003,49.70000076,243.3000031,0.200000003,53,15.89999962,31.39999962,23,131,126,122,120,40,0.566600025,1.54463093755253,1479.63431160915
162550,1176,1003,49.70000076,242.6000061,0.200000003,53,15.89999962,31.39999962,23,131,126,122,120,40,0.565599978,1.54506160028668,1480.58607630873
162750,1158,1003,49.70000076,244.1000061,0.200000003,53,15.89999962,31.39999962,23,131,126,122,120,40,0.565400004,1.54549012042016,1481.53310586055
162950,1204,1003,49.70000076,244.5,0.200000003,53,15.89999962,31.39999962,23,132,126,122,120,40,0.564800024,1.54591864055365,1482.48013541237
163151,1176,1003,49.70000076,244.1000061,0.200000003,53,15.89999962,31.39999962,23,,127,122,120,40,0.565199971,1.5463493032878,1483.43190011195
163351,1231,1003,49.59999847,244.3999939,0.200000003,55,15.89999962,31.39999962,23,132,127,122,121,40,0.565299988,1.54677782342128,1484.37892966377
163551,1249,1003,49.59999847,242.8000031,0.200000003,54,15.89999962,31.5,23,132,127,122,121,40,0.565199971,1.54720634355477,1485.32595921559
163752,1249,1003,49.59999847,242.8000031,0.200000003,53,15.89999962,31.5,22,132,126,122,121,40,0.566999972,1.54763700628892,1486.27772391517
163952,1268,1003,49.59999847,244,0.200000003,53,15.89999962,31.5,22,132,126,122,121,40,0.564300001,1.5480655264224,1487.224753467
164153,1185,1003,49.59999847,243.1999969,0.200000003,53,15.89999962,31.5,22,133,126,122,121,40,0.566699982,1.54849618915655,1488.17651816658
164353,1213,1003,49.59999847,244.5,0.200000003,53,15.80000019,31.5,22,132,127,122,121,40,0.566100001,1.54892470929004,1489.1235477184
164554,1204,1003,49.59999847,243.5,0.200000003,54,15.80000019,31.5,23,132,126,122,121,40,0.566699982,1.54935537202419,1490.07531241798
164755,1204,1003,49.59999847,243.5,0.200000003,54,15.80000019,31.5,23,132,127,122,121,40,0.567300022,1.54978603475834,1491.02707711756
164954,1204,1003,49.59999847,243.5,0.200000003,54,15.80000019,31.5,23,132,127,122,121,40,0.567200005,1.55021241229116,1491.96937152162
165154,1240,1003,49.59999847,243.5,0.200000003,54,15.80000019,31.5,23,132,127,122,121,40,0.569400012,1.55064093242464,1492.91640107344
165354,1194,1003,49.59999847,242.8999939,0.200000003,54,15.80000019,31.5,23,132,127,122,121,40,0.570100009,1.55106945255813,1493.86343062526
