Time,Ciś. pow. za turb.[Pa],Ciśnienie atmosferyczne[hPa],ECT - wyjście z sil.[°C],MAF[kg/h],Moc[kW],Moment obrotowy[Nm],Obroty[obr/min],Temp. oleju w misce[°C],Temp. otoczenia[°C],Temp. pal. na wyjściu sil.[°C],Temp. powietrza za turb.[°C],Temp. spalin 1/6[°C],Temp. spalin 2/6[°C],Temp. spalin 3/6[°C],Temp. spalin 4/6[°C],Wilgotność względna[%],Zużycie paliwa średnie[g/s]
1970-01-01 00:00:00.197,-68.0,999.0,64.9000015258789,0.0,0.0,0.100000001490116,2,80.0,17.7000007629395,40.0999984741211,43.0,148.0,161.0,162.0,158.0,28.0,0.0124000003561378
1970-01-01 00:00:00.397,-105.0,999.0,64.9000015258789,1.5,0.0,0.200000002980232,3,78.0,17.7000007629395,40.2000007629395,43.0,148.0,161.0,163.0,158.0,28.0,0.0100999996066093
1970-01-01 00:00:10.813,1002.0,999.0,65.3000030517578,102.0,0.100000001490116,1.39999997615814,801,75.0,17.7000007629395,40.2000007629395,41.0,143.0,153.0,153.0,149.0,28.0,0.179399996995926
1970-01-01 00:00:11.013,1039.0,999.0,65.3000030517578,102.199996948242,0.100000001490116,1.39999997615814,800,75.0,17.7000007629395,40.2999992370605,41.0,143.0,153.0,153.0,149.0,28.0,0.181099995970726
1970-01-01 00:00:11.214,1112.0,999.0,65.4000015258789,100.0,0.100000001490116,1.39999997615814,801,75.0,17.7000007629395,40.2999992370605,41.0,143.0,152.0,153.0,148.0,28.0,0.18299999833107
1970-01-01 00:00:11.414,1094.0,999.0,65.4000015258789,99.0999984741211,0.100000001490116,1.39999997615814,801,76.0,17.7000007629395,40.2999992370605,41.0,143.0,152.0,153.0,148.0,28.0,0.185900002717972
1970-01-01 00:00:11.615,1085.0,999.0,65.4000015258789,101.900001525879,0.100000001490116,1.39999997615814,801,76.0,17.7000007629395,40.2999992370605,41.0,143.0,152.0,153.0,147.0,28.0,0.186800003051758
1970-01-01 00:00:11.815,1094.0,999.0,65.4000015258789,102.199996948242,0.100000001490116,1.39999997615814,801,76.0,17.7000007629395,40.2999992370605,41.0,143.0,467.18624772313296,153.0,147.0,28.0,0.18970000743866
1970-01-01 00:00:12.016,1130.0,999.0,65.4000015258789,102.599998474121,0.100000001490116,1.39999997615814,800,76.0,17.7000007629395,40.2999992370605,41.0,143.0,152.0,152.0,147.0,28.0,0.192200005054474
1970-01-01 00:00:12.216,1112.0,999.0,65.5,101.0,0.100000001490116,1.39999997615814,801,76.0,17.7000007629395,40.2999992370605,41.0,142.0,152.0,151.0,147.0,28.0,0.192800000309944
1970-01-01 00:00:12.416,1130.0,999.0,65.5,99.6999969482422,0.100000001490116,1.39999997615814,801,76.0,17.7000007629395,40.2999992370605,41.0,141.0,152.0,151.0,147.0,28.0,0.194900006055832
1970-01-01 00:00:12.616,1103.0,999.0,65.5,101.400001525879,0.100000001490116,1.39999997615814,800,76.0,17.7000007629395,40.4000015258789,42.0,141.0,152.0,151.0,147.0,28.0,0.194700002670288
1970-01-01 00:00:12.816,1066.0,999.0,65.5,101.800003051758,0.100000001490116,1.39999997615814,800,76.0,17.7000007629395,40.5,42.0,141.0,151.0,151.0,147.0,28.0,0.195800006389618
1970-01-01 00:00:13.017,1085.0,999.0,65.5,100.900001525879,0.100000001490116,1.39999997615814,801,76.0,17.7000007629395,40.5,41.0,141.0,151.0,151.0,145.0,28.0,0.198100000619888
1970-01-01 00:00:13.217,1140.0,999.0,65.5,100.599998474121,0.100000001490116,1.39999997615814,801,76.0,17.7000007629395,40.5,41.0,141.0,151.0,151.0,144.0,28.0,0.199000000953674
1970-01-01 00:00:13.418,1140.0,999.0,65.5,100.599998474121,0.100000001490116,1.39999997615814,800,76.0,17.7000007629395,40.5,41.0,141.0,151.0,149.0,144.0,28.0,0.201100006699562
1970-01-01 00:00:13.617,1140.0,999.0,65.5,99.8000030517578,0.100000001490116,1.39999997615814,800,76.0,17.7000007629395,40.5,41.0,141.0,151.0,149.0,144.0,28.0,0.201299995183945
1970-01-01 00:00:13.818,1112.0,999.0,65.5,100.5,0.100000001490116,1.39999997615814,801,76.0,17.7000007629395,40.5999984741211,41.0,141.0,151.0,149.0,144.0,28.0,0.202500000596046
1970-01-01 00:00:14.018,1048.0,999.0,65.5,102.900001525879,0.100000001490116,1.39999997615814,801,76.0,17.7000007629395,40.5999984741211,41.0,141.0,151.0,149.0,144.0,28.0,0.20440000295639
1970-01-01 00:00:14.218,1076.0,999.0,65.5999984741211,102.0,0.100000001490116,1.39999997615814,801,76.0,17.7000007629395,40.5999984741211,40.0,141.0,151.0,149.0,144.0,28.0,0.20440000295639
1970-01-01 00:00:14.419,1167.0,999.0,65.5,102.300003051758,0.100000001490116,1.39999997615814,800,76.0,17.7000007629395,40.5999984741211,40.0,139.0,149.0,149.0,144.0,28.0,0.206599995493889
1970-01-01 00:00:14.619,1103.0,999.0,65.5999984741211,101.800003051758,0.100000001490116,1.39999997615814,816,77.0,17.7000007629395,40.5999984741211,40.0,139.0,149.0,148.0,144.0,28.0,0.206599995493889
1970-01-01 00:00:31.445,2210.0,999.0,65.9000015258789,248.600006103516,0.200000002980232,1.0,1691,78.0,17.7000007629395,42.7999992370605,37.0,148.0,153.0,150.0,144.0,28.0,0.549399971961975
1970-01-01 00:00:31.646,2210.0,999.0,65.9000015258789,248.600006103516,0.200000002980232,1.0,1689,79.0,17.7000007629395,42.9000015258789,36.0,148.0,153.0,150.0,144.0,28.0,0.550000011920929
1970-01-01 00:00:31.845,2247.0,999.0,65.9000015258789,248.100006103516,0.200000002980232,1.0,1687,79.0,17.7000007629395,42.9000015258789,36.0,148.0,153.0,150.0,144.0,28.0,0.551100015640259
1970-01-01 00:00:32.046,2274.0,999.0,65.9000015258789,248.399993896484,0.200000002980232,1.10000002384186,1687,79.0,17.7000007629395,42.9000015258789,36.0,148.0,153.0,150.0,145.0,28.0,0.551199972629547
1970-01-01 00:00:32.246,2292.0,999.0,65.9000015258789,249.199996948242,0.200000002980232,1.0,1687,79.0,17.7000007629395,43.0,36.0,148.0,152.0,150.0,145.0,28.0,0.552100002765656
1970-01-01 00:00:32.446,2228.0,999.0,65.9000015258789,248.399993896484,0.200000002980232,1.0,1688,79.0,17.7000007629395,43.0,36.0,148.0,152.0,150.0,145.0,28.0,0.553399980068207
1970-01-01 00:00:32.647,2192.0,999.0,65.9000015258789,248.100006103516,0.200000002980232,1.0,1690,79.0,17.7000007629395,43.0,36.0,148.0,152.0,150.0,145.0,28.0,0.553099989891052
1970-01-01 00:00:32.847,2283.0,999.0,65.9000015258789,248.199996948242,0.200000002980232,1.10000002384186,1691,79.0,17.7000007629395,43.0999984741211,36.0,148.0,153.0,149.0,145.0,28.0,0.582099974155426
1970-01-01 00:00:33.047,2302.0,999.0,65.8000030517578,249.199996948242,0.200000002980232,1.10000002384186,1692,79.0,17.7000007629395,43.0999984741211,36.0,148.0,153.0,149.0,144.0,28.0,0.548799991607666
1970-01-01 00:00:33.248,2228.0,999.0,65.8000030517578,248.199996948242,0.200000002980232,1.10000002384186,1691,79.0,17.7000007629395,43.2000007629395,35.0,148.0,153.0,149.0,144.0,28.0,0.548699975013733
1970-01-01 00:00:33.448,2238.0,999.0,65.8000030517578,247.600006103516,0.200000002980232,1.10000002384186,1688,79.0,17.7000007629395,43.2000007629395,35.0,149.0,153.0,149.0,144.0,28.0,0.550700008869171
1970-01-01 00:00:33.648,2183.0,999.0,65.8000030517578,248.100006103516,0.200000002980232,1.10000002384186,1686,79.0,17.7000007629395,43.2999992370605,36.0,149.0,153.0,149.0,144.0,28.0,0.549399971961975
1970-01-01 00:00:33.848,2192.0,999.0,65.8000030517578,248.5,0.200000002980232,1.10000002384186,1686,79.0,17.7000007629395,43.2999992370605,36.0,149.0,153.0,149.0,144.0,28.0,0.549499988555908
1970-01-01 00:00:34.049,2128.0,999.0,65.8000030517578,248.100006103516,0.200000002980232,1.0,1686,79.0,17.7000007629395,43.2999992370605,35.0,149.0,153.0,150.0,144.0,28.0,0.549499988555908
1970-01-01 00:00:34.249,2183.0,999.0,65.8000030517578,247.199996948242,0.200000002980232,1.10000002384186,1688,78.0,17.7000007629395,43.4000015258789,36.0,149.0,153.0,150.0,144.0,28.0,0.549300014972687
1970-01-01 00:00:34.449,2173.0,999.0,65.8000030517578,247.899993896484,0.200000002980232,1.0,1689,78.0,17.7000007629395,43.4000015258789,36.0,149.0,153.0,150.0,144.0,28.0,0.550300002098084
1970-01-01 00:00:34.651,2219.0,999.0,65.8000030517578,249.0,0.200000002980232,1.10000002384186,1690,78.0,17.7000007629395,43.4000015258789,36.0,149.0,153.0,149.0,145.0,28.0,0.549300014972687
1970-01-01 00:00:34.851,2219.0,999.0,65.8000030517578,249.0,0.200000002980232,1.10000002384186,1691,79.0,17.7000007629395,43.5,36.0,149.0,153.0,149.0,145.0,28.0,0.548900008201599
1970-01-01 00:00:35.050,2155.0,999.0,65.8000030517578,248.199996948242,0.200000002980232,1.10000002384186,1691,79.0,17.7000007629395,43.5,36.0,149.0,153.0,149.0,145.0,28.0,0.549899995326996
1970-01-01 00:00:35.251,2173.0,999.0,65.8000030517578,247.699996948242,0.200000002980232,1.10000002384186,1690,79.0,17.7000007629395,43.5,36.0,149.0,153.0,149.0,145.0,28.0,0.549099981784821
1970-01-01 00:00:35.452,2238.0,999.0,65.9000015258789,248.699996948242,0.200000002980232,1.0,1689,79.0,17.7000007629395,43.5999984741211,36.0,149.0,153.0,149.0,145.0,28.0,0.549600005149841
1970-01-01 00:00:35.652,2210.0,999.0,65.9000015258789,248.100006103516,0.200000002980232,1.0,1688,78.0,17.7000007629395,43.5999984741211,35.0,149.0,153.0,149.0,145.0,28.0,0.548500001430511
1970-01-01 00:00:35.852,2183.0,999.0,65.9000015258789,248.399993896484,0.200000002980232,1.10000002384186,1688,79.0,17.7000007629395,43.5999984741211,35.0,149.0,153.0,149.0,145.0,28.0,0.548399984836578
1970-01-01 00:00:36.053,2228.0,999.0,65.8000030517578,247.600006103516,0.200000002980232,1.10000002384186,1687,79.0,17.7000007629395,43.5999984741211,34.0,149.0,153.0,149.0,145.0,28.0,0.550400018692017
1970-01-01 00:00:36.253,2247.0,999.0,65.8000030517578,248.199996948242,0.200000002980232,1.10000002384186,1689,79.0,17.7000007629395,43.5999984741211,35.0,149.0,153.0,149.0,145.0,28.0,0.550000011920929
